Date_Time,X-Axis Job Movement ,Y-Axis Job Movement ,Z-Axis Job Movement ,Longitude,Latitude,InstanceNum,PC1,PC2,Anomaly Detected ,Scored Probabilities,X-Movement,Y-Movement,Z-Movement,url,Location,Row Num,Probability Goal
3/31/2020 0:32,18,66,330,-122.1296171,47.6818791,1330,103.2352265,25.1225605,No,3%,17.98,65.93,329.67,https://content.datasciencedojo.com/wp-content/uploads/h5p/content/350/images/file-5ea27e7d5b6e9.jpeg,Kyoto,4231,1%
3/31/2020 0:32,16,56,274,-122.1296171,47.6818791,2483,47.81746407,13.1146175,No,3%,15.98,55.94,273.73,https://content.datasciencedojo.com/wp-content/uploads/h5p/content/350/images/file-5ea27e7d5b6e9.jpeg,Rio de Janeiro,3729,1%
3/31/2020 0:32,29,46,359,-122.1296171,47.6818791,1961,133.9526491,4.822942621,No,3%,28.97,45.95,358.64,https://content.datasciencedojo.com/wp-content/uploads/h5p/content/350/images/file-5ea27e7d5b6e9.jpeg,Kyoto,3966,1%
3/31/2020 0:32,16,56,275,-122.1296171,47.6818791,2484,48.8133249,13.19757392,No,3%,15.98,55.94,274.73,https://content.datasciencedojo.com/wp-content/uploads/h5p/content/350/images/file-5ea27e7d5b6e9.jpeg,Rio de Janeiro,3728,1%
3/31/2020 0:32,29,47,356,-122.1296171,47.6818791,1962,130.9148679,5.416719523,No,3%,28.97,46.95,355.64,https://content.datasciencedojo.com/wp-content/uploads/h5p/content/350/images/file-5ea27e7d5b6e9.jpeg,Kyoto,3964,1%
3/31/2020 0:32,21,29,19,-122.1296171,47.6818791,3512,-204.3928267,-33.45091248,No,3%,20.98,28.97,18.98,https://content.datasciencedojo.com/wp-content/uploads/h5p/content/350/images/file-5ea27e7d5b6e9.jpeg,Rio de Janeiro,3093,1%
3/31/2020 0:32,18,25,229,-122.1296171,47.6818791,6030,4.711428534,-17.80453102,No,3%,17.98,24.98,228.77,https://content.datasciencedojo.com/wp-content/uploads/h5p/content/350/images/file-5ea27e7d5b6e9.jpeg,San Diego,2397,1%
3/31/2020 0:32,16,56,275,-122.1296171,47.6818791,2486,48.8133249,13.19757392,No,3%,15.98,55.94,274.73,https://content.datasciencedojo.com/wp-content/uploads/h5p/content/350/images/file-5ea27e7d5b6e9.jpeg,Rio de Janeiro,3727,1%
3/31/2020 0:32,29,48,349,-122.1296171,47.6818791,1967,123.8936434,5.678670735,No,3%,28.97,47.95,348.65,https://content.datasciencedojo.com/wp-content/uploads/h5p/content/350/images/file-5ea27e7d5b6e9.jpeg,Kyoto,3960,1%
3/31/2020 0:32,21,29,19,-122.1296171,47.6818791,3513,-204.3928267,-33.45091248,No,3%,20.98,28.97,18.98,https://content.datasciencedojo.com/wp-content/uploads/h5p/content/350/images/file-5ea27e7d5b6e9.jpeg,Rio de Janeiro,3092,1%
3/31/2020 0:32,29,41,1,-122.1296171,47.6818791,1701,-222.3145351,-29.08868735,No,3%,28.97,40.96,1,https://content.datasciencedojo.com/wp-content/uploads/h5p/content/350/images/file-5ea27e7d5b6e9.jpeg,Kyoto,4124,1%
3/31/2020 0:32,18,26,226,-122.1296171,47.6818791,6032,1.673647357,-17.21075412,No,3%,17.98,25.97,225.77,https://content.datasciencedojo.com/wp-content/uploads/h5p/content/350/images/file-5ea27e7d5b6e9.jpeg,San Diego,2396,1%
