43245,FY21,Q3,8,Japan,Asia Pacific,Non-Loyalty,Online,litware x white,Sportswear,0,533,0,0,0,0,-28.479,H2 Forecast,-533,-1,Baby Boomer,"",23,litware,218
43246,FY21,Q4,10,Brazil,South America,Loyalty,Television,proseware m pink,Clothing,0,0,0,0,0,0,-14.124,H2 Forecast,0,0,Gen X,"",85,proseware,235
43247,FY21,Q3,8,Germany,Europe,Loyalty,Online,terra firm xl pink,Sportswear,2048,0,2116,82,1966,1573,212.211,H2 Forecast,2048,0,Gen X,"",64,terra firm,50
43248,FY21,Q4,11,USA,North & Central America,Loyalty,Wholesale,fabrikam m white,Sportswear,382,1021,449,16,366,220,40.018,H1 Actual,-639,-0.63,Millennial,"",81,fabrikam,199
43249,FY21,Q4,11,Brazil,South America,Non-Loyalty,Wholesale,fabrikam x blue,Sportswear,0,0,0,0,0,0,200.26,H2 Forecast,0,0,Millennial,"",54,fabrikam,287
43250,FY21,Q4,11,USA,North & Central America,Non-Loyalty,Retail Store,terra firm m green,Jewellery,19,63,4,1,18,9,95.591,H2 Forecast,-44,-0.7,Baby Boomer,"",94,terra firm,66
43251,FY21,Q3,9,Brazil,South America,Non-Loyalty,Television,litware xl gray,Clothing,8,7,9,0,8,3,103.734,H2 Forecast,1,0.14,Gen Z,"",72,litware,35
43252,FY21,Q2,4,USA,North & Central America,Non-Loyalty,Television,cpandl x white,Fashion,0,0,0,0,0,0,-50.163,H2 Forecast,0,0,Gen X,"",52,cpandl,280
43253,FY21,Q3,8,Germany,Europe,Loyalty,Television,cronus international m green,Sportswear,9,7,10,0,9,5,-3.131,H1 Actual,2,0.22,Gen Z,"",96,cronus international,38
43254,FY21,Q3,8,Germany,Europe,Non-Loyalty,Online,fabrikam x blue,Sportswear,0,0,0,0,0,0,48.507,H2 Forecast,0,0,Gen X,"",2,fabrikam,270
43255,FY21,Q4,10,Brazil,South America,Non-Loyalty,Wholesale,cpandl xl pink,Furniture,0,0,0,0,0,0,-113.73,H2 Forecast,0,0,Gen X,"",91,cpandl,106
43256,FY21,Q1,2,USA,North & Central America,Loyalty,Retail Store,proseware xl pink,Sportswear,0,34,0,0,0,0,-7.939,H1 Actual,-34,-1,Baby Boomer,"",45,proseware,290
43257,FY21,Q2,6,Brazil,South America,Loyalty,Online,proseware m white,Clothing,296,298,306,11,285,200,1.207,H1 Actual,-2,-0.01,Baby Boomer,"",74,proseware,261
43258,FY21,Q3,7,Germany,Europe,Loyalty,Wholesale,litware x gray,Clothing,0,0,0,0,0,0,-64.883,H1 Actual,0,0,Baby Boomer,"",31,litware,211
43259,FY21,Q4,10,Brazil,South America,Loyalty,Retail Store,terra firm xl gray,Sportswear,1726,1786,2001,55,1671,1002,68.918,H1 Actual,-60,-0.03,Baby Boomer,"",92,terra firm,46
43260,FY21,Q2,4,Germany,Europe,Loyalty,Wholesale,proseware xl pink,Sportswear,0,0,0,0,0,0,15.607,H1 Actual,0,0,Gen X,"",45,proseware,166
43261,FY21,Q2,5,Japan,Asia Pacific,Loyalty,Retail Store,proseware xl white,Jewellery,17,17,7,1,16,10,101.881,H1 Actual,0,0,Baby Boomer,"",62,proseware,182
43262,FY21,Q2,4,Germany,Europe,Loyalty,Online,terra firm x blue,Fashion,995,67,1137,33,962,385,-55.724,H1 Actual,928,13.85,Baby Boomer,"",34,terra firm,31
43263,FY21,Q4,11,USA,North & Central America,Non-Loyalty,Wholesale,litware xl white,Furniture,0,0,0,0,0,0,-73.015,H2 Forecast,0,0,Gen X,"",84,litware,273
43264,FY21,Q3,7,Brazil,South America,Loyalty,Retail Store,cronus international xl blaterra firm,Sportswear,3782,3233,4448,144,3638,2547,-45.546,H2 Forecast,549,0.17,Baby Boomer,"",41,cronus international,59
43265,FY21,Q4,11,USA,North & Central America,Non-Loyalty,Online,terra firm x white,Food,-13,0,-14,-1,-12,-7,-69.452,H2 Forecast,-13,0,Gen X,"",29,terra firm,157
43266,FY21,Q3,8,Germany,Europe,Non-Loyalty,Wholesale,terra firm x white,Clothing,0,0,0,0,0,0,103.734,H1 Actual,0,0,Gen X,"",29,terra firm,166
43267,FY21,Q4,11,USA,North & Central America,Loyalty,Online,proseware xl white,Jewellery,237,306,269,9,228,114,56.542,H1 Actual,-69,-0.23,Gen X,"",62,proseware,120
43268,FY21,Q3,8,Germany,Europe,Loyalty,Retail Store,proseware xl gray,Fashion,0,0,0,0,0,0,-1.209,H1 Actual,0,0,Gen X,"",56,proseware,63
43269,FY21,Q1,1,USA,North & Central America,Loyalty,Television,terra firm xl pink,Clothing,630,605,662,32,599,120,-43.422,H2 Forecast,25,0.04,Gen Z,"",64,terra firm,149
43270,FY21,Q1,1,USA,North & Central America,Non-Loyalty,Wholesale,cpandl m blue,Clothing,0,0,0,0,58,0,-7.383,H2 Forecast,0,0,Gen Z,"",70,cpandl,135
43271,FY21,Q1,3,USA,North & Central America,Loyalty,Wholesale,cronus international m white,Sportswear,0,0,0,0,0,0,176.953,H2 Forecast,0,0,Baby Boomer,"",95,cronus international,69
43272,FY21,Q1,1,Germany,Europe,Loyalty,Wholesale,fabrikam x green,Jewellery,0,1,0,0,0,0,-57.8,H1 Actual,-1,-1,Baby Boomer,"",58,fabrikam,129
43273,FY21,Q4,11,USA,North & Central America,Loyalty,Television,fabrikam xl pink,Clothing,0,0,0,0,0,0,56.542,H1 Actual,0,0,Baby Boomer,"",21,fabrikam,75
43274,FY21,Q1,1,USA,North & Central America,Loyalty,Retail Store,cpandl xl blue,Sportswear,0,0,0,0,0,0,16.07,H2 Forecast,0,0,Baby Boomer,"",25,cpandl,276
43275,FY21,Q3,9,Brazil,South America,Loyalty,Television,litware xl green,Sportswear,73,68,82,2,71,42,102.306,H2 Forecast,5,0.08,Gen Z,"",24,litware,261
43276,FY21,Q2,5,Germany,Europe,Non-Loyalty,Online,terra firm xl gray,Sportswear,0,0,0,0,0,0,103.734,H2 Forecast,0,0,Baby Boomer,"",75,terra firm,239
43277,FY21,Q2,4,Japan,Asia Pacific,Loyalty,Online,litware xl green,Furniture,-19,1,-5,-1,-18,-13,103.734,H2 Forecast,-20,-20,Gen X,"",24,litware,261
43278,FY21,Q2,4,Germany,Europe,Loyalty,Online,cronus international m blue,Jewellery,2367,3291,2585,71,2296,1607,103.734,H2 Forecast,-924,-0.28,Gen X,"",51,cronus international,162
43279,FY21,Q2,4,Japan,Asia Pacific,Loyalty,Retail Store,cpandl x gray,Jewellery,858,2454,901,43,815,652,187.476,H2 Forecast,-1596,-0.65,Baby Boomer,"",90,cpandl,7
43280,FY21,Q1,2,Japan,Asia Pacific,Loyalty,Online,litware x gray,Jewellery,0,0,0,0,0,0,103.734,H2 Forecast,0,0,Baby Boomer,"",31,litware,264
43281,FY21,Q3,7,Germany,Europe,Loyalty,Television,cronus international m blaterra firm,Sportswear,0,0,0,0,0,0,13.187,H2 Forecast,0,0,Baby Boomer,"",5,cronus international,154
43282,FY21,Q2,4,USA,North & Central America,Loyalty,Television,fabrikam xl pink,Clothing,0,0,0,0,0,0,21.073,H2 Forecast,0,0,Gen X,"",21,fabrikam,27
43283,FY21,Q4,12,Japan,Asia Pacific,Loyalty,Wholesale,proseware xl green,Jewellery,0,0,0,0,0,0,212.211,H2 Forecast,0,0,Baby Boomer,"",98,proseware,88
43284,FY21,Q3,9,Brazil,South America,Loyalty,Online,cpandl x gray,Food,0,67,0,0,0,0,-26.163,H2 Forecast,-67,-1,Gen X,"",90,cpandl,273
43285,FY21,Q2,4,Japan,Asia Pacific,Loyalty,Retail Store,terra firm m white,Sportswear,221,0,241,8,213,85,142.307,H2 Forecast,221,0,Baby Boomer,"",61,terra firm,258
43286,FY21,Q2,5,Japan,Asia Pacific,Loyalty,Online,litware x gray,Food,0,9,0,0,0,0,116.093,H2 Forecast,-9,-1,Gen X,"",31,litware,69
43287,FY21,Q3,8,Germany,Europe,Non-Loyalty,Television,cronus international xl green,Fashion,0,0,0,0,0,0,56.542,H2 Forecast,0,0,Millennial,"",15,cronus international,119
43288,FY21,Q1,1,Japan,Asia Pacific,Loyalty,Online,cronus international m blue,Food,270,0,64,9,261,156,15.713,H1 Actual,270,0,Gen X,"",51,cronus international,257
43289,FY21,Q4,12,Germany,Europe,Non-Loyalty,Television,reskit m gray,Clothing,0,0,0,0,0,0,7.548,H2 Forecast,0,0,Gen X,"",76,reskit,234
43290,FY21,Q1,1,Japan,Asia Pacific,Loyalty,Online,cronus international m gray,Fashion,0,0,0,0,0,0,-18.59,H2 Forecast,0,0,Gen X,"",100,cronus international,3
43291,FY21,Q2,4,Germany,Europe,Non-Loyalty,Retail Store,terra firm m pink,Fashion,0,0,0,0,0,0,-32.693,H2 Forecast,0,0,Gen X,"",99,terra firm,34
43292,FY21,Q3,8,Japan,Asia Pacific,Non-Loyalty,Wholesale,terra firm xl pink,Sportswear,0,0,0,0,0,0,77.741,H2 Forecast,0,0,Baby Boomer,"",8,terra firm,54
43293,FY21,Q4,12,Germany,Europe,Non-Loyalty,Television,cronus international xl green,Food,0,0,0,0,0,0,-37.57,H2 Forecast,0,0,Gen X,"",15,cronus international,232
43294,FY21,Q4,12,Germany,Europe,Loyalty,Television,proseware m blaterra firm,Food,0,0,0,0,0,0,103.734,H1 Actual,0,0,Baby Boomer,"",60,proseware,202
43295,FY21,Q1,2,Japan,Asia Pacific,Non-Loyalty,Television,terra firm m white,Sportswear,0,0,0,0,0,0,-1.768,H1 Actual,0,0,Baby Boomer,"",61,terra firm,53
43296,FY21,Q1,3,USA,North & Central America,Loyalty,Television,proseware m pink,Sportswear,401,369,418,13,388,233,103.734,H2 Forecast,32,0.09,Gen Z,"",85,proseware,295
43297,FY21,Q1,2,USA,North & Central America,Non-Loyalty,Television,terra firm x blue,Jewellery,28,23,29,1,27,16,103.734,H2 Forecast,5,0.2,Gen Z,"",34,terra firm,282
43298,FY21,Q4,12,Germany,Europe,Loyalty,Online,proseware x green,Furniture,0,0,0,0,0,0,106.369,H2 Forecast,0,0,Millennial,"",19,proseware,123
43299,FY21,Q2,4,Japan,Asia Pacific,Loyalty,Online,proseware m pink,Sportswear,0,0,0,0,0,0,103.734,H2 Forecast,0,0,Baby Boomer,"",85,proseware,289
43300,FY21,Q4,11,USA,North & Central America,Non-Loyalty,Wholesale,cpandl m blue,Sportswear,0,0,0,0,0,0,103.734,H1 Actual,0,0,Millennial,"",70,cpandl,295
43301,FY21,Q3,7,Brazil,South America,Loyalty,Retail Store,cronus international xl pink,Furniture,0,0,0,0,0,0,200.26,H1 Actual,0,0,Baby Boomer,"",11,cronus international,128
43302,FY21,Q1,1,Germany,Europe,Loyalty,Television,proseware m pink,Food,0,0,0,0,0,0,19.363,H2 Forecast,0,0,Baby Boomer,"",85,proseware,171
43303,FY21,Q3,9,USA,North & Central America,Loyalty,Wholesale,fabrikam m green,Food,0,0,0,0,0,0,231.438,H2 Forecast,0,0,Baby Boomer,"",59,fabrikam,35
43304,FY21,Q1,3,Brazil,South America,Non-Loyalty,Retail Store,cronus international xl blaterra firm,Fashion,0,0,0,0,0,0,40.397,H1 Actual,0,0,Gen X,"",67,cronus international,39
43305,FY21,Q2,6,Brazil,South America,Non-Loyalty,Retail Store,proseware xl white,Sportswear,0,0,0,0,0,0,23.439,H2 Forecast,0,0,Gen X,"",39,proseware,99
43306,FY21,Q2,4,Germany,Europe,Loyalty,Retail Store,reskit m green,Clothing,-175,8,-181,-9,-166,-100,42.891,H1 Actual,-183,-22.88,Baby Boomer,"",93,reskit,194
43307,FY21,Q1,2,Japan,Asia Pacific,Non-Loyalty,Television,terra firm m green,Fashion,0,0,0,0,0,0,22.089,H2 Forecast,0,0,Baby Boomer,"",94,terra firm,167
43308,FY21,Q2,5,Germany,Europe,Loyalty,Wholesale,cronus international xl green,Furniture,0,0,0,0,0,0,103.734,H1 Actual,0,0,Baby Boomer,"",15,cronus international,175
43309,FY21,Q2,5,USA,North & Central America,Loyalty,Television,proseware x white,Jewellery,2962,3375,3284,145,2816,1971,-98.294,H1 Actual,-414,-0.12,Gen Z,"",53,proseware,202
43310,FY21,Q4,12,Japan,Asia Pacific,Non-Loyalty,Wholesale,litware xl white,Clothing,264,0,286,11,253,177,103.734,H2 Forecast,264,0,Millennial,"",84,litware,167
43311,FY21,Q2,5,Germany,Europe,Non-Loyalty,Online,litware xl green,Food,0,12,0,0,0,0,-104.329,H2 Forecast,-12,-1,Gen Z,"",24,litware,284
43312,FY21,Q2,4,Germany,Europe,Loyalty,Retail Store,cpandl x gray,Food,0,119,0,0,0,0,251.073,H2 Forecast,-119,-1,Gen X,"",89,cpandl,150
43313,FY21,Q1,2,Germany,Europe,Loyalty,Online,reskit xl blue,Fashion,72,134,33,3,69,42,-15.49,H2 Forecast,-62,-0.46,Baby Boomer,"",77,reskit,142
43314,FY21,Q1,3,Brazil,South America,Loyalty,Wholesale,cpandl m pink,Food,0,773,0,0,0,0,-6.169,H1 Actual,-773,-1,Baby Boomer,"",17,cpandl,263
