accountcategorycode,accountclassificationcode,accountid,accountnumber,accountratingcode,address1_addressid,address1_addresstypecode,address1_city,address1_composite,address1_country,address1_county,address1_fax,address1_freighttermscode,address1_latitude,address1_line1,address1_line2,address1_line3,address1_longitude,address1_name,address1_postalcode,address1_postofficebox,address1_primarycontactname,address1_shippingmethodcode,address1_stateorprovince,address1_telephone1,address1_telephone2,address1_telephone3,address1_upszone,address1_utcoffset,address2_addressid,address2_addresstypecode,address2_city,address2_composite,address2_country,address2_county,address2_fax,address2_freighttermscode,address2_latitude,address2_line1,address2_line2,address2_line3,address2_longitude,address2_name,address2_postalcode,address2_postofficebox,address2_primarycontactname,address2_shippingmethodcode,address2_stateorprovince,address2_telephone1,address2_telephone2,address2_telephone3,address2_upszone,address2_utcoffset,adx_createdbyipaddress,adx_createdbyusername,adx_modifiedbyipaddress,adx_modifiedbyusername,aging30,aging30_base,aging60,aging60_base,aging90,aging90_base,businesstypecode,createdby,createdbyexternalparty,createdbyexternalpartyname,createdbyexternalpartyyominame,createdbyname,createdbyyominame,createdon,createdonbehalfby,createdonbehalfbyname,createdonbehalfbyyominame,creditlimit,creditlimit_base,creditonhold,customersizecode,customertypecode,defaultpricelevelid,defaultpricelevelidname,description,donotbulkemail,donotbulkpostalmail,donotemail,donotfax,donotphone,donotpostalmail,donotsendmm,emailaddress1,emailaddress2,emailaddress3,entityimage_timestamp,entityimage_url,entityimageid,exchangerate,fax,followemail,ftpsiteurl,importsequencenumber,industrycode,isprivate,lastonholdtime,lastusedincampaign,marketcap,marketcap_base,marketingonly,masteraccountidname,masteraccountidyominame,masterid,merged,modifiedby,modifiedbyexternalparty,modifiedbyexternalpartyname,modifiedbyexternalpartyyominame,modifiedbyname,modifiedbyyominame,modifiedon,modifiedonbehalfby,modifiedonbehalfbyname,modifiedonbehalfbyyominame,msa_managingpartnerid,msa_managingpartneridname,msa_managingpartneridyominame,msdyn_billingaccount,msdyn_billingaccountname,msdyn_billingaccountyominame,msdyn_externalaccountid,msdyn_preferredresource,msdyn_preferredresourcename,msdyn_salestaxcode,msdyn_salestaxcodename,msdyn_serviceterritory,msdyn_serviceterritoryname,msdyn_taxexempt,msdyn_taxexemptnumber,msdyn_travelcharge,msdyn_travelcharge_base,msdyn_travelchargetype,msdyn_workhourtemplate,msdyn_workhourtemplatename,msdyn_workorderinstructions,msdyncrm_insights_placeholder,msemr_accounttype,msemr_address1periodenddate,msemr_address1periodstartdate,msemr_address2periodenddate,msemr_address2periodstartdate,msemr_alias,msemr_contact1puropose,msemr_contact1puroposename,msemr_contact2,msemr_contact2name,msemr_contact2puropose,msemr_contact2puroposename,msemr_contact2yominame,msemr_payororganization,msemr_payororganizationname,msemr_telecom1enddate,msemr_telecom1rank,msemr_telecom1startdate,msemr_telecom1system,msemr_telecom1use,msemr_telecom2enddate,msemr_telecom2rank,msemr_telecom2startdate,msemr_telecom2system,msemr_telecom2use,msemr_telecom3enddate,msemr_telecom3rank,msemr_telecom3startdate,msemr_telecom3system,msemr_telecom3use,msevtmgt_hotelgroup,msevtmgt_rentalcarprovider,name,numberofemployees,onholdtime,opendeals,opendeals_date,opendeals_state,openrevenue,openrevenue_base,openrevenue_date,openrevenue_state,originatingleadid,originatingleadidname,originatingleadidyominame,overriddencreatedon,ownerid,owneridname,owneridtype,owneridyominame,ownershipcode,owningbusinessunit,owningteam,owninguser,parentaccountid,parentaccountidname,parentaccountidyominame,participatesinworkflow,paymenttermscode,preferredappointmentdaycode,preferredappointmenttimecode,preferredcontactmethodcode,preferredequipmentid,preferredequipmentidname,preferredserviceid,preferredserviceidname,preferredsystemuserid,preferredsystemuseridname,preferredsystemuseridyominame,primarycontactid,primarycontactidname,primarycontactidyominame,primarysatoriid,primarytwitterid,processid,revenue,revenue_base,sharesoutstanding,shippingmethodcode,sic,slaid,slainvokedid,slainvokedidname,slaname,stageid,statecode,statuscode,stockexchange,teamsfollowed,telephone1,telephone2,telephone3,territorycode,territoryid,territoryidname,tickersymbol,timespentbymeonemailandmeetings,timezoneruleversionnumber,transactioncurrencyid,transactioncurrencyidname,traversedpath,utcconversiontimezonecode,versionnumber,websiteurl,yominame
,1,1ec0e18b-6ec3-e911-a987-000d3a19907d,,1,9734291a-9622-4347-b2fb-0bec8bf4577a,,"Glen Easton","9876 Cherry Court
Glen Easton, WV 88907
US","US",,,,,"9876 Cherry Court",,,,,"88907",,,,"WV",,,,,,11fd173d-6b21-4cf9-a489-6a48dab12557,1,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,5a8d94ab-7989-4d79-bb97-f953d4e4f616,,,,,,2020-10-26 15:42:00.0000000,,,,,,False,1,,,,,False,False,False,False,False,False,False,,,,,,,1.0000000000,,True,,,,,,,,,False,,,,False,5a8d94ab-7989-4d79-bb97-f953d4e4f616,,,,,,2020-10-26 15:42:00.0000000,,,,,,,,,,,,,,,,,False,,,,690970003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eye Care Surgery Center",,,0,2020-11-01 17:28:12.0000000,1,0.0000000000,0.0000000000,2020-11-01 17:28:12.0000000,1,,,,,5a8d94ab-7989-4d79-bb97-f953d4e4f616,,,,,dfe0d4d7-fc15-eb11-a813-000d3a569529,,5a8d94ab-7989-4d79-bb97-f953d4e4f616,,,,False,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,0,1,,,,,,1,,,,,,f68153c6-2016-eb11-a813-000d3a569529,,,,,,
,1,2ec0e18b-6ec3-e911-a987-000d3a19907d,,1,a56406e8-cdc5-4139-87dc-af36da02f0f3,,"Little Birch","6789 Apple Court
Little Birch, WV 55432
US","US",,,,,"6789 Apple Court",,,,,"55432",,,,"WV",,,,,,9533507e-f9f5-4bde-8b7b-5582b81114d0,1,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,5a8d94ab-7989-4d79-bb97-f953d4e4f616,,,,,,2020-10-26 15:41:58.0000000,,,,,,False,1,,,,,False,False,False,False,False,False,False,,,,,,,1.0000000000,,True,,,,,,,,,False,,,,False,5a8d94ab-7989-4d79-bb97-f953d4e4f616,,,,,,2020-10-26 15:41:58.0000000,,,,,,,,,,,,,,,,,False,,,,690970003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pain Management, LLC",,,0,2020-11-01 17:28:12.0000000,1,0.0000000000,0.0000000000,2020-11-01 17:28:12.0000000,1,,,,,5a8d94ab-7989-4d79-bb97-f953d4e4f616,,,,,dfe0d4d7-fc15-eb11-a813-000d3a569529,,5a8d94ab-7989-4d79-bb97-f953d4e4f616,,,,False,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,0,1,,,,,,1,,,,,,f68153c6-2016-eb11-a813-000d3a569529,,,,,,
,1,068c048e-6ec3-e911-a97e-000d3a1991fc,,1,d68b39f9-e902-47c9-a39e-99f061a693ff,,"Cainsville","4553 Hawthorn Lane
Cainsville, MO 00987
US","US",,,,,"4553 Hawthorn Lane",,,,,"00987",,,,"MO",,,,,,eeb20033-7d8a-47a4-86fa-9322ffd98f8e,1,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,5a8d94ab-7989-4d79-bb97-f953d4e4f616,,,,,,2020-10-26 15:42:00.0000000,,,,,,False,1,,,,,False,False,False,False,False,False,False,,,,,,,1.0000000000,,True,,,,,,,,,False,,,,False,5a8d94ab-7989-4d79-bb97-f953d4e4f616,,,,,,2020-10-26 15:42:00.0000000,,,,,,,,,,,,,,,,,False,,,,690970003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Surgical Center",,,0,2020-11-01 17:28:12.0000000,1,0.0000000000,0.0000000000,2020-11-01 17:28:12.0000000,1,,,,,5a8d94ab-7989-4d79-bb97-f953d4e4f616,,,,,dfe0d4d7-fc15-eb11-a813-000d3a569529,,5a8d94ab-7989-4d79-bb97-f953d4e4f616,,,,False,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,0,1,,,,,,1,,,,,,f68153c6-2016-eb11-a813-000d3a569529,,,,,,
,1,108c048e-6ec3-e911-a97e-000d3a1991fc,,1,754db682-869c-413e-800a-88b0952a87fe,,"Elma","345 Spruce Lane
Elma, NY 05432
US","US",,,,,"345 Spruce Lane",,,,,"05432",,,,"NY",,,,,,8e71962f-c62a-459d-8fa5-f20dd9893f09,1,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,5a8d94ab-7989-4d79-bb97-f953d4e4f616,,,,,,2020-10-26 15:42:01.0000000,,,,,,False,1,,,,,False,False,False,False,False,False,False,,,,,,,1.0000000000,,True,,,,,,,,,False,,,,False,5a8d94ab-7989-4d79-bb97-f953d4e4f616,,,,,,2020-10-26 15:42:01.0000000,,,,,,,,,,,,,,,,,False,,,,690970003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Endoscopy and Surgicenter",,,0,2020-11-01 17:28:12.0000000,1,0.0000000000,0.0000000000,2020-11-01 17:28:12.0000000,1,,,,,5a8d94ab-7989-4d79-bb97-f953d4e4f616,,,,,dfe0d4d7-fc15-eb11-a813-000d3a569529,,5a8d94ab-7989-4d79-bb97-f953d4e4f616,,,,False,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,0,1,,,,,,1,,,,,,f68153c6-2016-eb11-a813-000d3a569529,,,,,,
,1,c028ac8c-6ec3-e911-a985-000d3a199795,,1,f86193a4-388c-41aa-a24f-e595d40dec35,,"Memphis","3456 Elm Drive
Memphis, TN 98052
US","US",,,,,"3456 Elm Drive",,,,,"98052",,,,"TN",,,,,,1b3cf466-8756-486b-a0de-356155d41598,1,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,5a8d94ab-7989-4d79-bb97-f953d4e4f616,,,,,,2020-10-26 15:42:01.0000000,,,,,,False,1,,,,,False,False,False,False,False,False,False,,,,,,,1.0000000000,,True,,,,,,,,,False,,,,False,5a8d94ab-7989-4d79-bb97-f953d4e4f616,,,,,,2020-10-26 15:42:01.0000000,,,,,,,,,,,,,,,,,False,,,,690970003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lamna Healthcare Company",,,0,2020-11-01 17:28:12.0000000,1,0.0000000000,0.0000000000,2020-11-01 17:28:12.0000000,1,,,,,5a8d94ab-7989-4d79-bb97-f953d4e4f616,,,,,dfe0d4d7-fc15-eb11-a813-000d3a569529,,5a8d94ab-7989-4d79-bb97-f953d4e4f616,,,,False,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,0,1,,,"901-327-7721",,,1,,,,,,f68153c6-2016-eb11-a813-000d3a569529,,,,,,
,1,5c8c158f-6ec3-e911-a98c-000d3a1998fb,,1,82f14323-0395-44c9-96e2-ccbfc99d8ba0,,"Bayamon","45 Birch  Court
Bayamon, PR 90876
US","US",,,,,"45 Birch  Court",,,,,"90876",,,,"PR",,,,,,66994542-2e3e-409f-83d1-b30ffa9b7467,1,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,5a8d94ab-7989-4d79-bb97-f953d4e4f616,,,,,,2020-10-26 15:42:02.0000000,,,,,,False,1,,,,,False,False,False,False,False,False,False,,,,,,,1.0000000000,,True,,,,,,,,,False,,,,False,5a8d94ab-7989-4d79-bb97-f953d4e4f616,,,,,,2020-10-26 15:42:02.0000000,,,,,,,,,,,,,,,,,False,,,,690970003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Endoscopy Center",,,0,2020-11-01 17:28:12.0000000,1,0.0000000000,0.0000000000,2020-11-01 17:28:12.0000000,1,,,,,5a8d94ab-7989-4d79-bb97-f953d4e4f616,,,,,dfe0d4d7-fc15-eb11-a813-000d3a569529,,5a8d94ab-7989-4d79-bb97-f953d4e4f616,,,,False,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,0,1,,,,,,1,,,,,,f68153c6-2016-eb11-a813-000d3a569529,,,,,,
,1,bc61ab8b-6ec3-e911-a980-000d3a199997,,1,189b61f5-81c9-42a9-8681-5750baa0f7f9,,"Warsaw","4537 EDNEY Drive
Warsaw, IN 46580
US","US",,,,,"4537 EDNEY Drive",,,,,"46580",,,,"IN",,,,,,1000f1f7-4210-4a14-9587-7dd7956c16dc,1,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,5a8d94ab-7989-4d79-bb97-f953d4e4f616,,,,,,2020-10-26 15:42:03.0000000,,,,,,False,1,,,,,False,False,False,False,False,False,False,,,,,,,1.0000000000,,True,,,,,,,,,False,,,,False,5a8d94ab-7989-4d79-bb97-f953d4e4f616,,,,,,2020-10-26 15:42:03.0000000,,,,,,,,,,,,,,,,,False,,,,690970003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Madison Surgery Center, LLC",,,0,2020-11-01 17:28:12.0000000,1,0.0000000000,0.0000000000,2020-11-01 17:28:12.0000000,1,,,,,5a8d94ab-7989-4d79-bb97-f953d4e4f616,,,,,dfe0d4d7-fc15-eb11-a813-000d3a569529,,5a8d94ab-7989-4d79-bb97-f953d4e4f616,,,,False,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,0,1,,,"574-416-6373",,,1,,,,,,f68153c6-2016-eb11-a813-000d3a569529,,,,,,
,1,c29cbc91-6ec3-e911-a980-000d3a199997,,1,83bf14e4-8472-4323-bf22-66ccec19027a,,"Albany","234 Oak Court
Albany, NY 98052
US","US",,,,,"234 Oak Court",,,,,"98052",,,,"NY",,,,,,dff64d9f-f2a1-40b8-90aa-1d2291ee02d0,1,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,5a8d94ab-7989-4d79-bb97-f953d4e4f616,,,,,,2020-10-26 15:42:02.0000000,,,,,,False,1,,,,,False,False,False,False,False,False,False,,,,,,,1.0000000000,,True,,,,,,,,,False,,,,False,5a8d94ab-7989-4d79-bb97-f953d4e4f616,,,,,,2020-10-26 15:42:02.0000000,,,,,,,,,,,,,,,,,False,,,,690970003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Trey Research Northeast",,,0,2020-11-01 17:28:12.0000000,1,0.0000000000,0.0000000000,2020-11-01 17:28:12.0000000,1,,,,,5a8d94ab-7989-4d79-bb97-f953d4e4f616,,,,,dfe0d4d7-fc15-eb11-a813-000d3a569529,,5a8d94ab-7989-4d79-bb97-f953d4e4f616,,,,False,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,0,1,,,,,,1,,,,,,f68153c6-2016-eb11-a813-000d3a569529,,,,,,
,1,93c71621-bd9f-e711-8122-000d3a2ba2ea,,1,f31956ee-e8f7-4769-bd01-0ff34e66b9b4,,,,,,,,,,,,,,,,,,,,,,,,921bf6ca-e8ac-4b72-a61a-6e65a683c3e1,1,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,dce7d4d7-fc15-eb11-a813-000d3a569529,,,,,,2020-10-24 20:39:08.0000000,,,,,,False,1,,,,,False,False,False,False,False,False,False,,,,,,,1.0000000000,,True,,,,,,,,,False,,,,False,dce7d4d7-fc15-eb11-a813-000d3a569529,,,,,,2020-10-24 20:39:08.0000000,,,,,,,,,,,,,,,,,False,,,,690970003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"test_5e09f2e6-1b93-48c9-a795-d8e387ef56b5",,,0,2020-11-01 17:28:12.0000000,1,0.0000000000,0.0000000000,2020-11-01 17:28:12.0000000,1,,,,,dce7d4d7-fc15-eb11-a813-000d3a569529,,,,,dfe0d4d7-fc15-eb11-a813-000d3a569529,,dce7d4d7-fc15-eb11-a813-000d3a569529,,,,False,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,0,1,,,,,,1,,,,,,f68153c6-2016-eb11-a813-000d3a569529,,,,,,
,1,475b158c-541c-e511-80d3-3863bb347ba8,"AF3HN2S4",1,43ef81bb-754a-47ba-a8ef-d164099968bb,,"Guangzhou","Magui Lan
Guangzhou, Guangdong 650031
Republic of China","Republic of China",,,,,"Magui Lan",,,,,"650031",,,,"Guangdong",,,,,,e6b08902-6ec0-4c79-92fb-92dcf4321c8e,1,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,2d478546-3616-eb11-a813-000d3a569529,,,,,,2020-10-24 20:31:05.0000000,,,,,,False,1,,,,"非常自豪能够帮助人们享受生活的产品而闻名的品牌 

A. Datum provides you with a wide selection of products both in our stores and online . You’ll find huge selections of consumer electronics, desktops, notebooks, netbooks, and all the accessories to go with them. We have a HUGE selection of HDTVs, DVD and Blu-Ray players, DVRs, Home Theater Systems, GPS Players, Digital Cameras, Hi-Def Camcorders, Digital Picture Frames and so much more! Plus, we have a greatly expanded selection of computer components, like computer cases, motherboards, memory and processors – all the things to upgrade your current system, or build your own. 

In addition to our incredibly low prices, we offer world-class online content designed to provide you with the in-depth knowledge you need to make informed buying decisions. Our site features hundreds of professionally produced videos, close-up photographs of each item, product reviews by customers, and countless educational articles written by experts in the computer & electronics industry. You can expect fast shipping times from our warehouse – we expect that more than 90% of our orders will be shipped from our warehouse the same day you place your order. Our goal is your 100% satisfaction! 

We have a dedicated call center you can reach, 24 hours a day, 7 days a week. Our representatives are some of the best in the industry – here to help you select the right products, complete a purchase or answer any customer service questions you might have.",False,False,False,False,False,False,False,"vlauriant@adatum.com",,,,,,1.0000000000,"86-23-4444-101",True,,,8,,,,,,False,,,,False,2d478546-3616-eb11-a813-000d3a569529,,,,,,2020-10-24 20:34:28.0000000,,,,,,,,,,,,,,,,,False,,,,690970003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A. Datum",12000,,3,2020-11-01 17:28:12.0000000,1,0.0000000000,0.0000000000,2020-11-01 17:28:12.0000000,1,,,,,2d478546-3616-eb11-a813-000d3a569529,,,,1,dfe0d4d7-fc15-eb11-a813-000d3a569529,,2d478546-3616-eb11-a813-000d3a569529,,,,False,4,,,1,,,,,,,,465b158c-541c-e511-80d3-3863bb347ba8,,,,,,1000000000.0000,1000000000.0000,,1,,,,,,,0,1,,,"+86-23-4444-0100",,,1,,,"ADATU",,0,f68153c6-2016-eb11-a813-000d3a569529,,,,,"http://www.adatum.com",
