9356,new-Default-simple-Fabrikam xl white-L-HotPink,357,17,17,16,0.06,1,Pending,1,2020-10-01T21:02:51.000Z,Contoso,0,0.0,Fabrikam xl white,141,Fabrikam
9357,new-Default-simple-Fabrikam x gray-XS-Tan,358,344,344,326,0.92,16,Pending,1,2020-08-31T14:10:49.000Z,Contoso,0,0.0,Fabrikam x gray,142,Fabrikam
9360,new-Default-simple-Proseware m blue-L-SaddleBrown,361,60,60,57,0.18,3,Early Delivery,1,2020-08-21T07:43:28.000Z,Contoso,0,0.0,Proseware m blue,1,Proseware
9361,new-Default-simple-Reskit x blue-L-DarkCyan,362,453,453,431,0.02,22,Pending,1,2020-09-21T19:19:02.000Z,Contoso,0,0.0,Reskit x blue,2,Reskit
9362,new-Default-configurable-Proseware xl blaCronus International-XL-LightSteelBlue,363,247,247,235,0.57,12,Pending,1,2020-07-09T02:03:15.000Z,Contoso,0,0.0,Proseware xl blaCronus International,3,Proseware
9363,new-Default-simple-Reskit m blaCronus International-XL-Sienna,364,490,490,466,0.27,23,Early Delivery,1,2020-09-07T17:33:24.000Z,Contoso,0,0.0,Reskit m blaCronus International,4,Reskit
9364,new-Default-simple-Proseware m blaCronus International-X-DarkGreen,365,103,103,98,0.19,5,Delayed,1,2020-07-31T18:53:36.000Z,Contoso,0,0.0,Proseware m blaCronus International,5,Proseware
9365,new-Default-simple-Fabrikam xl pink-L-LightCyan,366,157,157,149,0.18,7,Early Delivery,1,2020-09-09T05:00:00.000Z,Contoso,0,0.0,Fabrikam xl pink,6,Fabrikam
9366,new-Default-simple-Proseware x green-S-OrangeRed,367,101,101,96,0.49,5,Pending,1,2020-09-30T07:47:59.000Z,Contoso,0,0.0,Proseware x green,7,Proseware
9368,new-Default-simple-Proseware x gray-M-SteelBlue,369,305,305,291,0.14,15,Early Delivery,1,2020-08-21T06:44:39.000Z,Contoso,0,0.0,Proseware x gray,9,Proseware
9369,new-Default-simple-Proseware x blue-XS-DarkGrey,370,473,473,450,0.64,23,Delayed,1,2020-10-02T00:27:14.000Z,Contoso,0,0.0,Proseware x blue,10,Proseware
