5110,"","",11.00,11.00,0.66,1.95,Early Delivery,0.00,Contoso,0.00,0.00,87.00,1.00,0E-8,""
5110,"","",17.00,17.00,0.66,1.95,Early Delivery,0.00,Contoso,0.00,0.00,118.00,1.00,0E-8,""
5110,"","",17.00,17.00,0.66,1.95,Early Delivery,0.00,Contoso,0.00,0.00,117.00,1.00,0E-8,""
5111,"","",10.00,10.00,0.75,18.61,Pending,0.00,Contoso,0.00,0.00,102.00,1.00,0E-8,""
5111,"","",17.00,17.00,0.75,18.61,Pending,0.00,Contoso,0.00,0.00,66.00,1.00,0E-8,""
5111,"","",13.00,13.00,0.75,18.61,Pending,0.00,Contoso,0.00,0.00,60.00,1.00,0E-8,""
5111,"","",16.00,16.00,0.75,18.61,Pending,0.00,Contoso,0.00,0.00,71.00,1.00,0E-8,""
5111,"","",17.00,17.00,0.75,18.61,Pending,0.00,Contoso,0.00,0.00,30.00,1.00,0E-8,""
5111,"","",13.00,13.00,0.75,18.61,Pending,0.00,Contoso,0.00,0.00,31.00,1.00,0E-8,""
5111,"","",20.00,20.00,0.75,18.61,Pending,0.00,Contoso,0.00,0.00,141.00,1.00,0E-8,""
5111,"","",15.00,15.00,0.75,18.61,Pending,0.00,Contoso,0.00,0.00,2.00,1.00,0E-8,""
5111,"","",11.00,11.00,0.75,18.61,Pending,0.00,Contoso,0.00,0.00,87.00,1.00,0E-8,""
5111,"","",7.00,7.00,0.75,18.61,Pending,0.00,Contoso,0.00,0.00,95.00,1.00,0E-8,""
5112,"","",13.00,13.00,0.59,20.29,Pending,0.00,Contoso,0.00,0.00,144.00,1.00,0E-8,""
5112,"","",11.00,11.00,0.59,20.29,Pending,0.00,Contoso,0.00,0.00,1.00,1.00,0E-8,""
5112,"","",17.00,17.00,0.59,20.29,Pending,0.00,Contoso,0.00,0.00,98.00,1.00,0E-8,""
5112,"","",10.00,10.00,0.59,20.29,Pending,0.00,Contoso,0.00,0.00,81.00,1.00,0E-8,""
5112,"","",15.00,15.00,0.59,20.29,Pending,0.00,Contoso,0.00,0.00,2.00,1.00,0E-8,""
5112,"","",17.00,17.00,0.59,20.29,Pending,0.00,Contoso,0.00,0.00,135.00,1.00,0E-8,""
5112,"","",8.00,8.00,0.59,20.29,Pending,0.00,Contoso,0.00,0.00,32.00,1.00,0E-8,""
5112,"","",8.00,8.00,0.59,20.29,Pending,0.00,Contoso,0.00,0.00,32.00,1.00,0E-8,""
