year,month,latitude,longitude,admin_name,tax_type,tax_target,tax_collection,tax_ind
2020,1,57.14183333,-2.191283333,Aberdeen City,income_tax,62333331.03,57346664.54,-1
2020,1,57.31228889,-2.280072222,Aberdeenshire,income_tax,33161085.09,35482361.05,1
2020,1,56.6134,-2.733785714,Angus,income_tax,22476362.69,21577308.19,-1
2020,1,54.7173,-6.2055,Antrim and Newtownabbey,income_tax,5461086.409,5406475.545,-1
2020,1,54.648,-5.7575,Ards and North Down,income_tax,19746912.47,21524134.59,1
2020,1,55.95574286,-5.0767,Argyll and Bute,income_tax,12252878.85,12988051.59,1
2020,1,54.343,-6.26,"Armagh, Banbridge and Craigavon",income_tax,4028733.014,4391318.985,1
2020,1,51.53985,0.1111,Barking and Dagenham,income_tax,45171595.11,46526742.96,1
2020,1,51.61631111,-0.201277778,Barnet,income_tax,88978328.48,86308978.62,-1
2020,1,53.544575,-1.466408333,Barnsley,income_tax,61288713.13,58837164.6,-1
2020,1,51.35338,-2.45187,Bath and North East Somerset,income_tax,42725227.32,46570497.78,1
2020,1,52.1215125,-0.4917375,Bedford,income_tax,36394946.68,38214694.01,1
2020,1,54.5964,-5.93,Belfast,income_tax,91228779.18,84842764.63,-1
2020,1,51.456175,0.131975,Bexley,income_tax,44097193.44,47624968.91,1
2020,1,52.46904545,-1.896454545,Birmingham,income_tax,396544387,388613499.3,-1
2020,1,53.723,-2.4715,Blackburn with Darwen,income_tax,40859233.17,37181902.18,-1
2020,1,53.8331,-3.04565,Blackpool,income_tax,43529662.34,42223772.47,-1
2020,1,51.7711125,-3.1861375,Blaenau Gwent,income_tax,18688905.54,17567571.2,-1
2020,1,53.56385714,-2.459685714,Bolton,income_tax,64340319.9,69487545.49,1
2020,1,50.71675,-1.862,Bournemouth,income_tax,63335595.86,57635392.23,-1
2020,1,51.41836,-0.75592,Bracknell Forest,income_tax,31951426.85,32590455.39,1
2020,1,53.84582,-1.85269,Bradford,income_tax,63511019.53,66051460.31,1
2020,1,51.5751,-0.29395,Brent,income_tax,41386870.41,43456213.93,1
2020,1,51.54256,-3.62778,Bridgend,income_tax,32181772.89,31859955.16,-1
2020,1,50.839275,-0.130525,Brighton and Hove,income_tax,69437443.18,70826192.05,1
2020,1,51.46086667,-2.608733333,"Bristol, City of",income_tax,130696919,126776011.5,-1
2020,1,51.3873875,0.0403,Bromley,income_tax,60876112.28,59658590.04,-1
2020,1,51.68953103,-0.711589655,Buckinghamshire,income_tax,106564688,111892922.5,1
2020,1,53.58355,-2.310533333,Bury,income_tax,52272974.81,56454812.79,1
2020,1,51.65393889,-3.2005,Caerphilly,income_tax,44357596.49,47019052.27,1
2020,1,53.71190769,-1.896553846,Calderdale,income_tax,64480768.14,68994421.91,1
2020,1,52.32057447,0.027317021,Cambridgeshire,income_tax,100322392.5,103332064.3,1
2020,1,51.5444,-0.1315,Camden,income_tax,6551882.814,6093251.017,-1
2020,1,51.51916667,-3.250266667,Cardiff,income_tax,100724883.2,104753878.6,1
2020,1,51.75977,-4.20512,Carmarthenshire,income_tax,21795434.68,23103160.76,1
2020,1,52.00438421,-0.439589474,Central Bedfordshire,income_tax,58017143.65,55696457.9,-1
2020,1,52.2566,-4.22025,Ceredigion,income_tax,6225627.577,5789833.647,-1
2020,1,53.22929,-2.301205,Cheshire East,income_tax,86958497.06,84349742.15,-1
2020,1,53.24336316,-2.769231579,Cheshire West and Chester,income_tax,71916600.44,70478268.43,-1
2020,1,56.13676667,-3.755716667,Clackmannanshire,income_tax,11566485.93,12376139.94,1
2020,1,53.27466667,-3.781833333,Conwy,income_tax,32982109.23,34631214.69,1
2020,1,50.338445,-4.956985,Cornwall,income_tax,90586105.54,96927132.93,1
2020,1,52.43905,-1.4953,Coventry,income_tax,101291048.1,97239406.19,-1
2020,1,51.36222,-0.09864,Croydon,income_tax,84882103.8,88277387.95,1
2020,1,54.556875,-3.153328571,Cumbria,income_tax,95083727.99,97936239.83,1
2020,1,54.527,-1.5526,Darlington,income_tax,25237782.65,24733027,-1
2020,1,53.22842857,-3.398857143,Denbighshire,income_tax,18592996.33,20266366,1
2020,1,52.92191429,-1.4837,Derby,income_tax,94064795.18,88420907.47,-1
2020,1,53.12000172,-1.489143103,Derbyshire,income_tax,155181090.3,167595577.6,1
2020,1,54.97485,-7.34835,Derry and Strabane,income_tax,24154090.63,25361795.16,1
2020,1,50.69579545,-3.719311364,Devon,income_tax,151026391.1,149516127.2,-1
2020,1,53.53558889,-1.136133333,Doncaster,income_tax,68820727.88,64691484.21,-1
2020,1,50.78630385,-2.228388462,Dorset,income_tax,77561307.89,72907629.42,-1
2020,1,52.49144615,-2.114861538,Dudley,income_tax,97655242.26,98631794.69,1
2020,1,55.01490909,-3.784663636,Dumfries and Galloway,income_tax,22623368.82,23754537.26,1
2020,1,56.4646,-2.9203,Dundee City,income_tax,44108669.75,45431929.84,1
2020,1,54.74779643,-1.589642857,Durham,income_tax,94587787.24,95533665.12,1
2020,1,51.5288625,-0.3293625,Ealing,income_tax,96592043.66,90796521.04,-1
2020,1,55.56655,-4.388391667,East Ayrshire,income_tax,25394898.87,26664643.81,1
2020,1,55.93512,-4.24652,East Dunbartonshire,income_tax,24153270.89,23428672.77,-1
2020,1,55.983925,-2.8457375,East Lothian,income_tax,20679499.68,22540654.65,1
2020,1,55.78048,-4.3428,East Renfrewshire,income_tax,17704674.91,18589908.66,1
2020,1,53.816005,-0.49142,East Riding of Yorkshire,income_tax,51844252.47,52362695,1
2020,1,50.92780323,0.306025806,East Sussex,income_tax,119687034.4,112505812.3,-1
2020,1,55.9414625,-3.323325,"Edinburgh, City of",income_tax,156898712.1,164743647.7,1
2020,1,58.209,-6.387,Eilean Siar,income_tax,2196348.072,2394019.398,1
2020,1,51.63712,-0.08266,Enfield,income_tax,71370928.99,72084638.28,1
2020,1,51.75509254,0.542498507,Essex,income_tax,337366496.1,333992831.1,-1
2020,1,56.01055,-3.778175,Falkirk,income_tax,26323114.14,23954033.87,-1
2020,1,54.59,-7.29,Fermanagh and Omagh,income_tax,4461007.541,4505617.617,1
2020,1,56.17235217,-3.165756522,Fife,income_tax,75596672.08,71060871.76,-1
2020,1,53.22044615,-3.130053846,Flintshire,income_tax,26899662.34,28513642.08,1
2020,1,54.94215,-1.64974,Gateshead,income_tax,53761890.04,56449984.54,1
2020,1,55.855225,-4.271525,Glasgow City,income_tax,185529385.3,176252916,-1
2020,1,51.79496765,-2.205320588,Gloucestershire,income_tax,102934893.6,112199034,1
2020,1,51.4735,0.0595,Greenwich,income_tax,45074319.67,43271346.89,-1
2020,1,52.97142857,-4.160785714,Gwynedd,income_tax,15171415.03,14564558.43,-1
2020,1,51.5414,-0.0266,Hackney,income_tax,3206263.781,3270389.057,1
2020,1,53.37233333,-2.751666667,Halton,income_tax,37575640.88,39454422.93,1
2020,1,51.4828,-0.195,Hammersmith and Fulham,income_tax,23816359.08,25245340.62,1
2020,1,51.0235375,-1.232942188,Hampshire,income_tax,272261361.8,247757839.2,-1
2020,1,51.59103333,-0.101633333,Haringey,income_tax,46547113.42,44685228.88,-1
2020,1,51.59421667,-0.3493,Harrow,income_tax,65145847.91,68403140.3,1
2020,1,54.6764,-1.1994,Hartlepool,income_tax,25923629.09,27219810.54,1
2020,1,51.563,0.2147,Havering,income_tax,57872869.98,54400497.78,-1
2020,1,52.1251625,-2.721725,Herefordshire,income_tax,27537964.05,29465621.53,1
2020,1,51.77312745,-0.263427451,Hertfordshire,income_tax,268807810.7,271495888.8,1
2020,1,57.67166154,-4.247092308,Highland,income_tax,30139262.09,28029513.74,-1
2020,1,51.541975,-0.4593625,Hillingdon,income_tax,72752185.46,79299882.16,1
2020,1,51.4582,-0.39195,Hounslow,income_tax,45551406.48,45095892.41,-1
2020,1,55.92778,-4.75406,Inverclyde,income_tax,20343134.35,18919114.95,-1
2020,1,53.29063333,-4.307083333,Isle of Anglesey,income_tax,11483146.02,12057303.32,1
2020,1,50.69328462,-1.267792308,Isle of Wight,income_tax,33595818.83,36619442.52,1
2020,1,51.548,-0.09985,Islington,income_tax,63608568.21,62972482.52,-1
2020,1,51.5,-0.19,Kensington and Chelsea,income_tax,17673798.16,19264440,1
2020,1,51.26558125,0.738851042,Kent,income_tax,355029091.2,347928509.3,-1
2020,1,53.76906667,-0.350266667,"Kingston upon Hull, City of",income_tax,79244773.98,85584355.9,1
2020,1,51.40215,-0.30325,Kingston upon Thames,income_tax,24085232.74,25530346.71,1
2020,1,53.6477,-1.730757895,Kirklees,income_tax,125311248.4,121551911,-1
2020,1,53.42288333,-2.848516667,Knowsley,income_tax,33762771.89,32074633.29,-1
2020,1,51.4604,-0.116266667,Lambeth,income_tax,39966539.82,37168882.03,-1
2020,1,53.76817015,-2.614720896,Lancashire,income_tax,261801793.7,253947739.9,-1
2020,1,53.82412,-1.544528,Leeds,income_tax,312511257.3,309386144.7,-1
2020,1,52.641875,-1.133375,Leicester,income_tax,485492931.7,519477436.9,1
2020,1,52.67251778,-1.221202222,Leicestershire,income_tax,135938316,131860166.5,-1
2020,1,51.4452,-0.0207,Lewisham,income_tax,12270093.33,11165784.93,-1
2020,1,53.05613774,-0.239167925,Lincolnshire,income_tax,141492579.1,130173172.8,-1
2020,1,54.5167,-6.0333,Lisburn and Castlereagh,income_tax,19527496.26,21284970.92,1
2020,1,53.40767778,-2.930188889,Liverpool,income_tax,169390954.1,174472682.7,1
2020,1,51.5072,-0.1275,London,income_tax,2411392626,2314936921,-1
2020,1,51.900075,-0.436675,Luton,income_tax,65936074.16,67254795.65,1
2020,1,53.4387,-2.24568,Manchester,income_tax,191856387,197612078.6,1
2020,1,51.37633333,0.518,Medway,income_tax,83268861.82,81603484.59,-1
2020,1,51.72346667,-3.3432,Merthyr Tydfil,income_tax,15602869.82,15446841.12,-1
2020,1,51.406925,-0.196675,Merton,income_tax,51793975.28,48686336.77,-1
2020,1,54.647,-6.745,Mid Ulster,income_tax,2908972.577,2705344.496,-1
2020,1,54.5349,-1.20765,Middlesbrough,income_tax,6472641.592,6990452.92,1
2020,1,55.86435,-3.107733333,Midlothian,income_tax,16805423.67,15629044.01,-1
2020,1,52.05383636,-0.763636364,Milton Keynes,income_tax,97352759.39,89564538.64,-1
2020,1,51.6918,-2.815683333,Monmouthshire,income_tax,15459415.88,16232386.67,1
2020,1,57.63918,-3.2279,Moray,income_tax,14806085.67,15250268.24,1
2020,1,51.67286429,-3.7719,Neath Port Talbot,income_tax,31399470.76,33911428.42,1
