'2019-10-25T08:38:32.5700000Z','#sunglasses','RT @FFShades: #fridayfreebie we are giving away a pair of our #SnapSports #Sunglasses today! Simply #Retweet &amp; #Follow by 8pm to enter! #co…','Dorset. England','Randolph66',30,9,'Neutral',5,1,'14','English',2
'2019-10-25T08:51:28.0890000Z','#shopping','RT @Passfeed: Check out @saranova1324 unbox some #Passfeed goodies 📦😍 https://t.co/DZhVr9eljN  #Unboxing #eCommerce #Shopping #App','','Caleb.Funk63',49,3,'Neutral',5,1,'14','English',2
'2019-10-25T08:50:28.1320000Z','#style','#bodypositive#style #curvygirl Sport Plus Size Stretchy Black Letter Tape Leggings https://t.co/j7STsuzcr6','','Owen.Halvorson97',0,0,'Neutral',5,0,'14','English',2
'2019-10-25T08:50:29.3510000Z','#style','Jokes and Jazz tonight #jokes #comedy #jazz #music #lifestyle #style #rap #hiphop #naija #ccxlounge #musician… https://t.co/qDZrq5va7F','Lagos Nigeria','Rodney88',0,0,'Neutral',5,0,'14','English',2
'2019-10-25T07:43:41.5130000Z','#fashion','#fashion 50pcs/lot Summer Gray Women Fashion Casual High Waist Short Cool Fitness Shorts https://t.co/9ug4loGSmC $… https://t.co/diUTpsMrs5','','Isaac_Bins55',0,0,'Neutral',5,0,'13','English',2
'2019-10-25T08:43:08.0840000Z','#fashion','#deals #maternity #headphones #sale #fashion #ecommerce Today\'s Deal   https://t.co/oMjIug8WxZ','United States','Frederick.Raynor',0,0,'Positive',10,0,'14','English',2
'2019-10-25T08:49:21.3940000Z','#fashion','If u want to buy this dress text me in inbox. #dresses #dressup #fashion #fashionista #fashionblogger #fashionweek… https://t.co/5wymddrXIt','','Marjorie.Heaney50',0,0,'Positive',10,0,'14','English',2
'2019-10-25T08:50:00.3830000Z','#fashion','Magnetic Wristband Tool Belt Hold Screws Nails Drill Bits and Tools https://t.co/hDDxoFBcHe #fashion|#tech|#home|… https://t.co/CrHpaxvMwM','Worldwide!','Daisy90',0,0,'Positive',10,0,'14','English',2
'2019-10-25T08:50:08.5740000Z','#fashion','.@ASOS bosses have missed out on bonuses for the second consecutive year.  #fashion #retailnews #annualreport   https://t.co/OX2PkGAeil','London','Mattie33',0,0,'Neutral',5,0,'14','English',2
'2019-10-25T08:50:15.2240000Z','#fashion','RT @tellychakkar: The actress surely gives us some style goals.   #sanayairani #actress #fashion #fashiongoals #tellychakkar  https://t.co/…','India','Sara_Stehr54',8,15,'Positive',10,1,'14','English',2
'2019-10-25T08:51:02.2210000Z','#fashion','DIY Gift Ideas #beauty #fashion #music #lifestyle #styleastronaut - https://t.co/7IYaXrJnMw https://t.co/6tQqTnRaIG','Blackhole','Delia.Howell98',0,0,'Positive',10,0,'14','English',2
'2019-10-25T08:51:18.3110000Z','#fashion','#makeup #cosmetic #fashion #eyeshadow #lipstick #gloss #mascara #palettes #eyeliner #lip #lips #tar #concealer… https://t.co/krYqL8nXKn','','Emilio_Mohr',0,0,'Neutral',5,0,'14','English',2
'2019-10-25T08:51:29.6250000Z','#fashion','Into her Eyes #flickr https://t.co/9ku8ZaKU6O Emma Louise a #Fashion #Model living in #Cannes #FrenchRiviera - This… https://t.co/Tau7XRuvQ1','Zürich','Angelina_Witting',0,0,'Neutral',5,0,'14','English',2
'2019-10-25T08:51:31.0590000Z','#fashion','Goat to offer apparel &amp; accessories from luxury brands https://t.co/gaBB6aSKGm #fashion #apparel','','Vanessa_Schmitt86',0,0,'Positive',10,0,'14','English',2
'2019-10-25T08:51:32.4690000Z','#fashion','Macy\'s commits to stop selling fur by 2020 https://t.co/OtkMN2iIiZ #fashion #apparel','','Marianne_Dickens',0,0,'Neutral',5,0,'14','English',2
'2019-10-25T08:51:33.9030000Z','#fashion','Under Armour names Patrik Frisk as the new CEO https://t.co/nNpUgvS4kp #fashion #apparel','','Jose78',0,0,'Neutral',5,0,'14','English',2
'2019-10-25T08:51:36.3600000Z','#fashion','Skechers bags Best of Manhattan &amp; Pay it Forward award https://t.co/PPUPFfYNrX #fashion #apparel','','Seth.Kessler93',0,0,'Positive',10,0,'14','English',2
'2019-10-25T08:51:37.7940000Z','#fashion','Cone Denim to offer the revolutionary CiCLO technology https://t.co/bjMGvgGZck #fashion #apparel','','Sylvia54',0,0,'Neutral',5,0,'14','English',2
'2019-10-25T08:51:39.2740000Z','#fashion','Conscious consumers to prefer natural knitwear: WoolOvers https://t.co/so5yO2bbFt #fashion #apparel','','Luz.Lindgren',0,0,'Positive',10,0,'14','English',2
'2019-10-25T08:50:32.8360000Z','#clothing','People turn to different sources for tips on #clothing -- be it #magazines to best friends to #Instagram -- now res… https://t.co/M0v7xEpGkw','New Delhi','Ebony.Mosciski24',0,0,'Positive',10,0,'14','English',2
