1,1,new-Default-configurable-guess xl black-XL-LightSteelBlue,guess xl black,Contoso
1,1,new-Default-simple-ck m white-M-LightGreen,ck m white,Contoso
1,1,new-Default-simple-levis x white-XXL-DimGray,levis x white,Contoso
1,1,new-Default-simple-levis xl pink-M-DarkSeaGreen,levis xl pink,Contoso
1,1,new-Default-simple-nike xl pink-XS-Gold,nike xl pink,Contoso
1,1,new-Default-simple-nike xl white-L-HotPink,nike xl white,Contoso
1,1,new-Default-simple-polo m green-M-LavenderBlush,polo m green,Contoso
1,1,new-Default-simple-polo x green-XL-Lime,polo x green,Contoso
1,1,new-Default-simple-tommy m black-X-DarkGreen,tommy m black,Contoso
1,1,new-Default-simple-tommy xl pink-L-Yellow,tommy xl pink,Contoso
2,2,new-Default-configurable-levis x gray-X-DarkGoldenRod,levis x gray,Contoso
2,2,new-Default-configurable-polo x black-X-DarkOrchid,polo x black,Contoso
2,2,new-Default-simple-ck x blue-M-Teal,ck x blue,Contoso
2,2,new-Default-simple-guess m green-XS-DarkGray,guess m green,Contoso
2,2,new-Default-simple-guess x black-S-NavajoWhite,guess x black,Contoso
2,2,new-Default-simple-levis xl gray-XL-Gainsboro,levis xl gray,Contoso
2,2,new-Default-simple-polo m black-XL-Sienna,polo m black,Contoso
2,2,new-Default-simple-polo x green-M-BlanchedAlmond,polo x green,Contoso
2,2,new-Default-simple-polo xl pink-XS-Fuchsia,polo xl pink,Contoso
2,2,new-Default-simple-tommy m pink-S-Darkorange,tommy m pink,Contoso
2,2,new-Default-simple-tommy m pink-XL-SlateGrey,tommy m pink,Contoso
3,3,new-Default-configurable-levis x gray-X-DarkGoldenRod,levis x gray,Contoso
3,3,new-Default-simple-ck x gray-X-OldLace,ck x gray,Contoso
3,3,new-Default-simple-ck xl white-XL-MediumPurple,ck xl white,Contoso
3,3,new-Default-simple-guess xl blue-L-MediumBlue,guess xl blue,Contoso
3,3,new-Default-simple-levis x green-XXL-LightPink,levis x green,Contoso
3,3,new-Default-simple-levis xl pink-M-DarkSeaGreen,levis xl pink,Contoso
3,3,new-Default-simple-nike x green-XS-DarkRed,nike x green,Contoso
