7682,7682,new-Default-simple-polo x blue-L-DarkCyan,polo x blue,Contoso
7682,7682,new-Default-simple-polo x green-M-BlanchedAlmond,polo x green,Contoso
7682,7682,new-Default-simple-puma m pink-X-Tomato,puma m pink,Contoso
7682,7682,new-Default-simple-puma x pink-S-HoneyDew,puma x pink,Contoso
7682,7682,new-Default-simple-puma xl black-M-DodgerBlue,puma xl black,Contoso
7682,7682,new-Default-simple-tommy xl black-L-DarkViolet,tommy xl black,Contoso
7683,7683,new-Default-configurable-ck m black-S-Turquoise,ck m black,Contoso
7683,7683,new-Default-simple-guess m green-M-LimeGreen,guess m green,Contoso
7683,7683,new-Default-simple-nike x gray-XS-Tan,nike x gray,Contoso
7683,7683,new-Default-simple-nike x pink-L-Azure,nike x pink,Contoso
7683,7683,new-Default-simple-nike xl white-S-GreenYellow,nike xl white,Contoso
7683,7683,new-Default-simple-polo x gray-S-DarkKhaki,polo x gray,Contoso
7683,7683,new-Default-simple-polo x green-XL-Lime,polo x green,Contoso
7683,7683,new-Default-simple-puma xl white-XS-Moccasin,puma xl white,Contoso
7683,7683,new-Default-simple-tommy m pink-XL-SlateGrey,tommy m pink,Contoso
7683,7683,new-Default-simple-tommy xl white-XL-Bisque,tommy xl white,Contoso
7684,7684,new-Default-configurable-ck m black-S-Turquoise,ck m black,Contoso
7684,7684,new-Default-configurable-nike xl green-X-Orchid,nike xl green,Contoso
7684,7684,new-Default-simple-ck xl green-S-LightSeaGreen,ck xl green,Contoso
7684,7684,new-Default-simple-levis xl white-S-Purple,levis xl white,Contoso
7684,7684,new-Default-simple-levis xl white-S-Purple,levis xl white,Contoso
7684,7684,new-Default-simple-puma x white-L-Chartreuse,puma x white,Contoso
7684,7684,new-Default-simple-puma xl black-M-DodgerBlue,puma xl black,Contoso
7684,7684,new-Default-simple-tommy x blue-XS-DarkGrey,tommy x blue,Contoso
7684,7684,new-Default-simple-tommy x gray-M-SteelBlue,tommy x gray,Contoso
7684,7684,new-Default-simple-tommy xl green-XXL-Navy,tommy xl green,Contoso
7685,7685,new-Default-simple-levis x blue-XXL-PaleVioletRed,levis x blue,Contoso
7685,7685,new-Default-simple-nike x white-XL-LightCoral,nike x white,Contoso
7685,7685,new-Default-simple-nike xl pink-M-Red,nike xl pink,Contoso
7685,7685,new-Default-simple-nike xl white-S-GreenYellow,nike xl white,Contoso
7685,7685,new-Default-simple-polo m blue-XXL-LightSlateGray,polo m blue,Contoso
7685,7685,new-Default-simple-polo x black-XXL-Wheat,polo x black,Contoso
7685,7685,new-Default-simple-polo x green-M-BlanchedAlmond,polo x green,Contoso
7685,7685,new-Default-simple-polo xl green-X-Indigo,polo xl green,Contoso
7685,7685,new-Default-simple-puma x gray-XL-Beige,puma x gray,Contoso
7685,7685,new-Default-simple-tommy m black-X-DarkGreen,tommy m black,Contoso
7686,7686,new-Default-simple-ck xl gray-S-MediumVioletRed,ck xl gray,Contoso
7686,7686,new-Default-simple-ck xl pink-S-BurlyWood,ck xl pink,Contoso
7686,7686,new-Default-simple-guess m gray-X-Gray,guess m gray,Contoso
7686,7686,new-Default-simple-guess m green-X-DarkSlateBlue,guess m green,Contoso
7686,7686,new-Default-simple-guess xl black-M-Blue,guess xl black,Contoso
7686,7686,new-Default-simple-guess xl blue-L-MediumBlue,guess xl blue,Contoso
7686,7686,new-Default-simple-nike xl black-L-PowderBlue,nike xl black,Contoso
7686,7686,new-Default-simple-puma x blue-XXL-Olive,puma x blue,Contoso
7686,7686,new-Default-simple-tommy m gray-X-LightSlateGrey,tommy m gray,Contoso
7686,7686,new-Default-simple-tommy x blue-M-Plum,tommy x blue,Contoso
7687,7687,new-Default-simple-ck x gray-L-PeachPuff,ck x gray,Contoso
7687,7687,new-Default-simple-guess x black-S-NavajoWhite,guess x black,Contoso
7687,7687,new-Default-simple-guess xl black-M-Blue,guess xl black,Contoso
7687,7687,new-Default-simple-levis xl white-S-GhostWhite,levis xl white,Contoso
7687,7687,new-Default-simple-nike m blue-XXL-Cyan,nike m blue,Contoso
7687,7687,new-Default-simple-nike x white-XL-LightCoral,nike x white,Contoso
7687,7687,new-Default-simple-nike xl pink-XS-Gold,nike xl pink,Contoso
7687,7687,new-Default-simple-puma x gray-L-DeepSkyBlue,puma x gray,Contoso
7687,7687,new-Default-simple-tommy m blue-XS-DarkSalmon,tommy m blue,Contoso
7688,7688,new-Default-simple-ck xl pink-S-BurlyWood,ck xl pink,Contoso
7688,7688,new-Default-simple-guess m green-M-LimeGreen,guess m green,Contoso
7688,7688,new-Default-simple-guess m green-M-LimeGreen,guess m green,Contoso
7688,7688,new-Default-simple-guess xl blue-L-MediumBlue,guess xl blue,Contoso
7688,7688,new-Default-simple-levis x white-XXL-DimGray,levis x white,Contoso
7688,7688,new-Default-simple-levis xl gray-XL-Gainsboro,levis xl gray,Contoso
7688,7688,new-Default-simple-nike xl black-L-PowderBlue,nike xl black,Contoso
7688,7688,new-Default-simple-polo m blue-S-RoyalBlue,polo m blue,Contoso
7688,7688,new-Default-simple-tommy m gray-X-LightSlateGrey,tommy m gray,Contoso
7688,7688,new-Default-simple-tommy xl black-S-PapayaWhip,tommy xl black,Contoso
7689,7689,new-Default-configurable-polo x black-X-DarkOrchid,polo x black,Contoso
7689,7689,new-Default-simple-ck m black-M-SeaShell,ck m black,Contoso
7689,7689,new-Default-simple-ck m blue-X-Snow,ck m blue,Contoso
7689,7689,new-Default-simple-ck xl green-S-LightSeaGreen,ck xl green,Contoso
7689,7689,new-Default-simple-guess m green-XS-DarkGray,guess m green,Contoso
7689,7689,new-Default-simple-guess xl gray-S-CornflowerBlue,guess xl gray,Contoso
7689,7689,new-Default-simple-levis xl green-X-Magenta,levis xl green,Contoso
7689,7689,new-Default-simple-nike xl black-L-PowderBlue,nike xl black,Contoso
7689,7689,new-Default-simple-polo m green-M-LavenderBlush,polo m green,Contoso
7689,7689,new-Default-simple-tommy m blue-X-PaleTurquoise,tommy m blue,Contoso
7690,7690,new-Default-simple-ck m blue-X-Snow,ck m blue,Contoso
7690,7690,new-Default-simple-ck m white-M-LightGreen,ck m white,Contoso
7690,7690,new-Default-simple-ck x white-X-Black,ck x white,Contoso
7690,7690,new-Default-simple-guess m gray-XS-Chocolate,guess m gray,Contoso
7690,7690,new-Default-simple-guess m green-M-LimeGreen,guess m green,Contoso
7690,7690,new-Default-simple-guess x gray-S-Coral,guess x gray,Contoso
7690,7690,new-Default-simple-guess x white-M-DarkSlateGray,guess x white,Contoso
7690,7690,new-Default-simple-guess xl gray-S-CornflowerBlue,guess xl gray,Contoso
7690,7690,new-Default-simple-polo xl green-X-Silver,polo xl green,Contoso
7691,7691,new-Default-configurable-levis x gray-X-DarkGoldenRod,levis x gray,Contoso
7691,7691,new-Default-configurable-tommy m gray-XS-Grey,tommy m gray,Contoso
7691,7691,new-Default-simple-ck m blue-X-Snow,ck m blue,Contoso
7691,7691,new-Default-simple-ck m blue-X-Snow,ck m blue,Contoso
7691,7691,new-Default-simple-guess m gray-X-Gray,guess m gray,Contoso
7691,7691,new-Default-simple-levis x black-XXL-SlateGray,levis x black,Contoso
7691,7691,new-Default-simple-polo x pink-XL-Brown,polo x pink,Contoso
7691,7691,new-Default-simple-polo xl blue-XXL-Thistle,polo xl blue,Contoso
7691,7691,new-Default-simple-puma xl pink-L-OliveDrab,puma xl pink,Contoso
