url_path,views_total,views_unique
/microsoft/Azure-Analytics-and-AI-Engagement,88,51
/microsoft/Azure-Analytics-and-AI-Engagement/blob/build-lab-2024/build24/Setup-instructions.md,59,5
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric/fabric/Readme-shell.md,57,19
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric2.0/fabric/Readme-shell.md,52,15
/microsoft/Azure-Analytics-and-AI-Engagement/blob/build-lab-2024/build24/Readme-Shell.md,52,4
/microsoft/Azure-Analytics-and-AI-Engagement/blob/healthcare2/healthcare2/Readme-shell.md,43,6
/microsoft/Azure-Analytics-and-AI-Engagement/blob/sustainability2.0/sustainability/Readme-Shell.md,41,6
/microsoft/Azure-Analytics-and-AI-Engagement/tree/build-lab-2024/build24,39,3
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric2.0/fabric,32,7
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/HealthCare,29,8
