url_path,views_total,views_unique
/microsoft/Azure-Analytics-and-AI-Engagement,132,87
/microsoft/Azure-Analytics-and-AI-Engagement/blob/main/README.md,83,59
/microsoft/Azure-Analytics-and-AI-Engagement/tree/ignite-lab-2024,70,40
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric2.0/fabric/Readme-shell.md,33,18
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric/fabric/Readme-shell.md,25,15
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric2.0/fabric/artifacts,19,7
/microsoft/Azure-Analytics-and-AI-Engagement/tree/ignite-lab-2024/lab24,17,9
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric2.0/fabric,15,8
/microsoft/Azure-Analytics-and-AI-Engagement/blob/ignite-lab/ignite/Readme-Shell.md,13,12
/microsoft/Azure-Analytics-and-AI-Engagement/tree/ignite-preday-2024,12,6
