url_path,views_total,views_unique
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric/fabric/Readme-shell.md,122,35
/microsoft/Azure-Analytics-and-AI-Engagement,86,48
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric2.0/fabric/Readme-shell.md,84,18
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/microsoft/Azure-Analytics-and-AI-Engagement,79,16
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/Manufacturing,49,13
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main,43,10
/microsoft/Azure-Analytics-and-AI-Engagement/blob/main/Manufacturing/Readme-shell.md,32,12
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/CDP-Retail,31,9
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric2.0/fabric,29,8
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric2.0/fabric/artifacts/warehousescripts,25,2
