url_path,views_total,views_unique
/microsoft/Azure-Analytics-and-AI-Engagement/blob/ignite-lab/ignite/Readme-Shell.md,135,51
/microsoft/Azure-Analytics-and-AI-Engagement,103,62
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric/fabric/Readme-shell.md,56,23
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/microsoft/Azure-Analytics-and-AI-Engagement,33,12
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/Manufacturing,27,7
/microsoft/Azure-Analytics-and-AI-Engagement/blob/main/Manufacturing/Readme-shell.md,24,11
/microsoft/Azure-Analytics-and-AI-Engagement/blob/retail2.0/retail/Readme-shell.md,21,5
/microsoft/Azure-Analytics-and-AI-Engagement/blob/main/CDP-Retail/HOL-step-by-step.md,20,6
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric/fabric,20,4
/microsoft/Azure-Analytics-and-AI-Engagement/issues/117,18,17
