url_path,views_total,views_unique
/microsoft/Azure-Analytics-and-AI-Engagement,100,65
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric/fabric/Readme-shell.md,73,26
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric2.0/fabric/Readme-shell.md,57,22
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/Manufacturing,32,13
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/CDP-Retail,18,12
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main,16,9
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/microsoft/Azure-Analytics-and-AI-Engagement,16,8
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric/fabric/PowerBI%20Copilot/Copilot%20TDM%20Demonstration.md,16,5
/microsoft/Azure-Analytics-and-AI-Engagement/blob/main/Manufacturing/Readme-shell.md,15,10
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/HealthCare,15,8
