time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-17 00:00:00+00:00,7.0,5.0,93,22
2024-04-18 00:00:00+00:00,11.0,6.0,159,24
2024-04-19 00:00:00+00:00,8.0,6.0,33,7
2024-04-20 00:00:00+00:00,10.0,5.0,13,4
2024-04-21 00:00:00+00:00,13.0,8.0,21,6
2024-04-22 00:00:00+00:00,8.0,6.0,75,14
2024-04-23 00:00:00+00:00,7.0,6.0,172,25
2024-04-24 00:00:00+00:00,7.0,5.0,162,23
2024-04-25 00:00:00+00:00,7.0,5.0,218,23
2024-04-26 00:00:00+00:00,11.0,5.0,127,19
2024-04-27 00:00:00+00:00,14.0,8.0,72,3
2024-04-28 00:00:00+00:00,8.0,7.0,39,11
2024-04-29 00:00:00+00:00,11.0,8.0,204,19
2024-04-30 00:00:00+00:00,,,126,16
