url_path,views_total,views_unique
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric/fabric/Readme-shell.md,207,49
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/microsoft/Azure-Analytics-and-AI-Engagement,82,16
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric2.0/fabric/Readme-shell.md,77,20
/microsoft/Azure-Analytics-and-AI-Engagement,67,42
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main,44,14
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/Manufacturing,42,10
/microsoft/Azure-Analytics-and-AI-Engagement/blob/main/Manufacturing/Readme-shell.md,35,13
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/microsoft/Azure-Analytics-and-AI-Engagement/latest-report,35,11
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/CDP-Retail,33,11
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric2.0/fabric,33,7
