url_path,views_total,views_unique
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric/fabric/Readme-shell.md,111,24
/microsoft/Azure-Analytics-and-AI-Engagement,75,45
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric2.0/fabric/Readme-shell.md,63,12
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/microsoft/Azure-Analytics-and-AI-Engagement,25,9
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric/fabric,22,7
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/Manufacturing,18,6
/microsoft/Azure-Analytics-and-AI-Engagement/blob/build-lab-2024/build24/Setup-instructions.md,17,4
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/traffic,15,5
/microsoft/Azure-Analytics-and-AI-Engagement/blob/main/Manufacturing/Readme-shell.md,14,6
/microsoft/Azure-Analytics-and-AI-Engagement/blob/main/README.md,14,6
