url_path,views_total,views_unique
/microsoft/Azure-Analytics-and-AI-Engagement/blob/ignite-lab/ignite/Readme-Shell.md,100,43
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric/fabric/Readme-shell.md,88,29
/microsoft/Azure-Analytics-and-AI-Engagement,82,61
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/Manufacturing,34,8
/microsoft/Azure-Analytics-and-AI-Engagement/blob/main/Manufacturing/Readme-shell.md,30,13
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/microsoft/Azure-Analytics-and-AI-Engagement,30,13
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric2.0/fabric/Readme-shell.md,22,7
/microsoft/Azure-Analytics-and-AI-Engagement/issues/117,18,16
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/Manufacturing/automation,17,5
/microsoft/Azure-Analytics-and-AI-Engagement/blob/main/CDP-Retail/HOL-step-by-step.md,16,6
