url_path,views_total,views_unique
/microsoft/Azure-Analytics-and-AI-Engagement,96,63
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric/fabric/Readme-shell.md,66,24
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric2.0/fabric/Readme-shell.md,41,20
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/Manufacturing,20,10
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/CDP-Retail,17,11
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric/fabric/PowerBI%20Copilot/Copilot%20TDM%20Demonstration.md,16,5
/microsoft/Azure-Analytics-and-AI-Engagement/blob/retail2.0/retail/Readme-shell.md,14,9
/microsoft/Azure-Analytics-and-AI-Engagement/blob/main/Manufacturing/Power%20BI%20Embedding.md,13,9
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/microsoft/Azure-Analytics-and-AI-Engagement,13,8
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/HealthCare,13,7
