time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-19 00:00:00+00:00,7,6,98,27
2024-03-20 00:00:00+00:00,10,5,371,52
2024-03-21 00:00:00+00:00,16,7,319,37
2024-03-22 00:00:00+00:00,7,4,205,28
2024-03-23 00:00:00+00:00,7,5,10,7
2024-03-24 00:00:00+00:00,4,3,14,3
2024-03-25 00:00:00+00:00,10,5,178,31
2024-03-26 00:00:00+00:00,6,5,171,22
2024-03-27 00:00:00+00:00,6,5,175,22
2024-03-28 00:00:00+00:00,7,6,107,24
2024-03-29 00:00:00+00:00,8,5,138,16
2024-03-30 00:00:00+00:00,4,3,9,5
2024-03-31 00:00:00+00:00,6,5,8,6
2024-04-01 00:00:00+00:00,3,2,81,19
