url_path,views_total,views_unique
/microsoft/Azure-Analytics-and-AI-Engagement,127,74
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric2.0/fabric/Readme-shell.md,116,40
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric/fabric/Readme-shell.md,26,15
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/microsoft/Azure-Analytics-and-AI-Engagement,21,11
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric2.0/fabric/artifacts/warehousescripts,19,4
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric2.0/fabric/fabricSetup.ps1,18,7
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric2.0/fabric,17,9
/microsoft/Azure-Analytics-and-AI-Engagement/issues,17,6
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric/fabric/PowerBI%20Copilot/PowerBI%20Copilot%20Pre-requisites.md,14,5
/microsoft/Azure-Analytics-and-AI-Engagement/blob/main/Manufacturing/Readme-shell.md,13,11
