url_path,views_total,views_unique
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric/fabric/Readme-shell.md,89,31
/microsoft/Azure-Analytics-and-AI-Engagement,78,36
/microsoft/Azure-Analytics-and-AI-Engagement/blob/ignite-lab/ignite/Readme-Shell.md,65,17
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/microsoft/Azure-Analytics-and-AI-Engagement,31,10
/microsoft/Azure-Analytics-and-AI-Engagement/blob/healthcare/HealthCare/License.md,22,8
/microsoft/Azure-Analytics-and-AI-Engagement/blob/main/CDP-Retail/HOL-step-by-step.md,21,3
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/Manufacturing,19,7
/microsoft/Azure-Analytics-and-AI-Engagement/pulls,17,4
/microsoft/Azure-Analytics-and-AI-Engagement/tree/retail2.0/retail,15,2
/microsoft/Azure-Analytics-and-AI-Engagement/issues/117,13,13
