url_path,views_total,views_unique
/microsoft/Azure-Analytics-and-AI-Engagement,113,66
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric/fabric/Readme-shell.md,27,17
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric2.0/fabric/Readme-shell.md,24,10
/microsoft/Azure-Analytics-and-AI-Engagement/blob/main/CDP-Retail/HOL-step-by-step.md,23,5
/microsoft/Azure-Analytics-and-AI-Engagement/tree/ignite-lab-2024,21,11
/microsoft/Azure-Analytics-and-AI-Engagement/blob/main/README.md,18,14
/microsoft/Azure-Analytics-and-AI-Engagement/tree/ignite-lab-2024/lab24,18,7
/microsoft/Azure-Analytics-and-AI-Engagement/blob/retail2.0/retail/Readme-shell.md,12,8
/microsoft/Azure-Analytics-and-AI-Engagement/tree/ignite-lab-2024/lab24/artifacts,12,5
/microsoft/Azure-Analytics-and-AI-Engagement/blob/main/CDP-Retail/Before-Starting.md,10,6
