time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-11 00:00:00+00:00,9.0,7.0,401,63
2024-03-12 00:00:00+00:00,12.0,10.0,158,43
2024-03-13 00:00:00+00:00,5.0,4.0,189,35
2024-03-14 00:00:00+00:00,6.0,4.0,176,37
2024-03-15 00:00:00+00:00,7.0,4.0,162,13
2024-03-16 00:00:00+00:00,7.0,6.0,55,9
2024-03-17 00:00:00+00:00,4.0,3.0,31,13
2024-03-18 00:00:00+00:00,13.0,7.0,197,28
2024-03-19 00:00:00+00:00,7.0,6.0,98,27
2024-03-20 00:00:00+00:00,10.0,5.0,371,52
2024-03-21 00:00:00+00:00,16.0,7.0,319,37
2024-03-22 00:00:00+00:00,7.0,4.0,205,28
2024-03-23 00:00:00+00:00,7.0,5.0,10,7
2024-03-24 00:00:00+00:00,,,2,1
