url_path,views_total,views_unique
/microsoft/Azure-Analytics-and-AI-Engagement,101,63
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric/fabric/Readme-shell.md,83,26
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric2.0/fabric/Readme-shell.md,76,33
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric2.0/fabric,28,8
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/Manufacturing,27,15
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/CDP-Retail,24,16
/microsoft/Azure-Analytics-and-AI-Engagement/blob/main/CDP-Retail/Before-Starting.md,23,16
/microsoft/Azure-Analytics-and-AI-Engagement/blob/main/CDP-Retail/artifacts/environment-setup/notebooks/1%20Products%20Recommendation.ipynb,22,3
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/microsoft/Azure-Analytics-and-AI-Engagement,20,11
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/HealthCare,16,10
