url_path,views_total,views_unique
/microsoft/Azure-Analytics-and-AI-Engagement,114,62
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric2.0/fabric/Readme-shell.md,59,40
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric/fabric/Readme-shell.md,33,21
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/CDP-Retail,29,17
/microsoft/Azure-Analytics-and-AI-Engagement/tree/ignite-lab-2024/lab24,22,8
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/Manufacturing,18,12
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric/fabric/artifacts,13,3
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric/fabric/artifacts/reports,13,1
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/HealthCare,11,10
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/microsoft/Azure-Analytics-and-AI-Engagement,11,9
