url_path,views_total,views_unique
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric/fabric/Readme-shell.md,219,37
/microsoft/Azure-Analytics-and-AI-Engagement/blob/ignite-lab/ignite/Readme-Shell.md,188,74
/microsoft/Azure-Analytics-and-AI-Engagement,105,72
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric2.0/fabric/Readme-shell.md,59,13
/microsoft/Azure-Analytics-and-AI-Engagement/tree/publicfinance/fintaxdemo/artifacts/reports,50,3
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric/fabric,48,7
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/microsoft/Azure-Analytics-and-AI-Engagement,42,13
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/Manufacturing,42,11
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric/fabric/artifacts/reports,36,5
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric2.0/fabric,32,6
