url_path,views_total,views_unique
/microsoft/Azure-Analytics-and-AI-Engagement,130,74
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric2.0/fabric/Readme-shell.md,95,55
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric/fabric/Readme-shell.md,38,21
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/CDP-Retail,25,13
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric2.0/fabric,22,11
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/Manufacturing,21,13
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main,16,11
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric2.0/fabric/artifacts/warehousescripts,16,3
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/microsoft/Azure-Analytics-and-AI-Engagement,15,10
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric/fabric/artifacts,15,3
