url_path,views_total,views_unique
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric/fabric/Readme-shell.md,295,95
/microsoft/Azure-Analytics-and-AI-Engagement,153,73
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric2.0/fabric/Readme-shell.md,93,11
/microsoft/Azure-Analytics-and-AI-Engagement/blob/ignite-lab/ignite/Readme-Shell.md,52,16
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/traffic,42,7
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main,41,11
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/Manufacturing/automation/artifacts/copyCV,36,4
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/.github/workflows,30,4
/microsoft/Azure-Analytics-and-AI-Engagement/actions/workflows/github-clone-stats.yml,30,2
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric/fabric,26,7
