url_path,views_total,views_unique
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric/fabric/Readme-shell.md,77,23
/microsoft/Azure-Analytics-and-AI-Engagement,70,37
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric/fabric/fabricSetup.ps1,48,7
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric2.0/fabric/Readme-shell.md,36,9
/microsoft/Azure-Analytics-and-AI-Engagement/blob/ignite-lab/ignite/Readme-Shell.md,34,6
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric/fabric,25,4
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/microsoft/Azure-Analytics-and-AI-Engagement,24,7
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric2.0/fabric/fabricSetup.ps1,21,2
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric/fabric/artifacts,17,4
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/Manufacturing,16,5
