url_path,views_total,views_unique
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric/fabric/Readme-shell.md,164,34
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric2.0/fabric/Readme-shell.md,70,18
/microsoft/Azure-Analytics-and-AI-Engagement,67,38
/microsoft/Azure-Analytics-and-AI-Engagement/blob/fsi/fsidemo/Readme-shell.md,55,18
/microsoft/Azure-Analytics-and-AI-Engagement/blob/retail2.0/retail/Readme-shell.md,30,12
/microsoft/Azure-Analytics-and-AI-Engagement/tree/fsi/fsidemo,27,3
/microsoft/Azure-Analytics-and-AI-Engagement/blob/main/README.md,20,5
/microsoft/Azure-Analytics-and-AI-Engagement/blob/main/Manufacturing/Readme-shell.md,18,8
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric2.0/fabric/fabricSetup.ps1,18,2
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/HealthCare,17,5
