url_path,views_total,views_unique
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric/fabric/Readme-shell.md,127,33
/microsoft/Azure-Analytics-and-AI-Engagement,75,40
/microsoft/Azure-Analytics-and-AI-Engagement/blob/main/Manufacturing/Readme-shell.md,40,16
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric/fabric,38,11
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/microsoft/Azure-Analytics-and-AI-Engagement,33,10
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main,32,11
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric2.0/fabric/Readme-shell.md,31,16
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/Manufacturing,27,8
/microsoft/Azure-Analytics-and-AI-Engagement/issues/117,22,19
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric2.0/fabric,22,4
