url_path,views_total,views_unique
/microsoft/Azure-Analytics-and-AI-Engagement,124,71
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric2.0/fabric/Readme-shell.md,31,15
/microsoft/Azure-Analytics-and-AI-Engagement/blob/main/README.md,29,23
/microsoft/Azure-Analytics-and-AI-Engagement/tree/ignite-lab-2024/lab24,28,9
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric/fabric/Readme-shell.md,25,18
/microsoft/Azure-Analytics-and-AI-Engagement/tree/ignite-lab-2024,22,11
/microsoft/Azure-Analytics-and-AI-Engagement/blob/ignite-lab-2024/lab24/Readme-Shell.md,16,8
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main,12,9
/microsoft/Azure-Analytics-and-AI-Engagement/blob/ignite-lab-2024/README.md,12,7
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/Manufacturing,12,7
