time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-21 00:00:00+00:00,4.0,2.0,59,9
2024-06-22 00:00:00+00:00,9.0,7.0,20,7
2024-06-23 00:00:00+00:00,3.0,3.0,30,6
2024-06-24 00:00:00+00:00,2.0,2.0,40,12
2024-06-25 00:00:00+00:00,6.0,6.0,205,20
2024-06-26 00:00:00+00:00,4.0,3.0,31,8
2024-06-27 00:00:00+00:00,4.0,3.0,102,31
2024-06-28 00:00:00+00:00,3.0,3.0,23,10
2024-06-29 00:00:00+00:00,1.0,1.0,49,7
2024-06-30 00:00:00+00:00,4.0,3.0,6,3
2024-07-01 00:00:00+00:00,3.0,2.0,43,9
2024-07-02 00:00:00+00:00,4.0,4.0,53,7
2024-07-03 00:00:00+00:00,2.0,2.0,106,10
2024-07-04 00:00:00+00:00,,,88,19
