url_path,views_total,views_unique
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric/fabric/Readme-shell.md,338,110
/microsoft/Azure-Analytics-and-AI-Engagement,166,83
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric2.0/fabric/Readme-shell.md,56,7
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main,43,12
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/traffic,42,7
/microsoft/Azure-Analytics-and-AI-Engagement/blob/ignite-lab/ignite/Readme-Shell.md,39,16
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/.github/workflows,30,4
/microsoft/Azure-Analytics-and-AI-Engagement/actions/workflows/github-clone-stats.yml,30,2
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric/fabric,26,7
/microsoft/Azure-Analytics-and-AI-Engagement/blob/main/.github/workflows/workflow.yml,26,3
