url_path,views_total,views_unique
/microsoft/Azure-Analytics-and-AI-Engagement,123,76
/microsoft/Azure-Analytics-and-AI-Engagement/blob/main/README.md,80,54
/microsoft/Azure-Analytics-and-AI-Engagement/tree/ignite-lab-2024,49,32
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric2.0/fabric/Readme-shell.md,41,19
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric/fabric/Readme-shell.md,24,13
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric2.0/fabric,21,13
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric2.0/fabric/artifacts,19,7
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/microsoft/Azure-Analytics-and-AI-Engagement,15,14
/microsoft/Azure-Analytics-and-AI-Engagement/tree/ignite-preday-2024,12,6
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric2.0/fabric/artifacts/binaries,11,4
