url_path,views_total,views_unique
/microsoft/Azure-Analytics-and-AI-Engagement,77,39
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric/fabric/Readme-shell.md,69,21
/microsoft/Azure-Analytics-and-AI-Engagement/blob/build-lab-2024/build24/Setup-instructions.md,41,5
/microsoft/Azure-Analytics-and-AI-Engagement/blob/ignite-lab/ignite/Readme-Shell.md,38,10
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric2.0/fabric/Readme-shell.md,34,12
/microsoft/Azure-Analytics-and-AI-Engagement/blob/retail2.0/retail/Readme-shell.md,28,4
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/microsoft/Azure-Analytics-and-AI-Engagement,25,10
/microsoft/Azure-Analytics-and-AI-Engagement/blob/healthcare2/healthcare2/Readme-shell.md,24,2
/microsoft/Azure-Analytics-and-AI-Engagement/tree/build-lab-2024/build24,23,3
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/HealthCare,21,6
