url_path,views_total,views_unique
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric/fabric/Readme-shell.md,126,37
/microsoft/Azure-Analytics-and-AI-Engagement,84,44
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric2.0/fabric/Readme-shell.md,64,21
/microsoft/Azure-Analytics-and-AI-Engagement/blob/main/Manufacturing/Readme-shell.md,39,14
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main,39,11
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/microsoft/Azure-Analytics-and-AI-Engagement,36,10
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric2.0/fabric,30,7
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/Manufacturing,26,10
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric/fabric,26,8
/microsoft/Azure-Analytics-and-AI-Engagement/issues/117,24,20
