url_path,views_total,views_unique
/microsoft/Azure-Analytics-and-AI-Engagement/blob/ignite-lab/ignite/Readme-Shell.md,173,68
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric/fabric/Readme-shell.md,141,27
/microsoft/Azure-Analytics-and-AI-Engagement,97,68
/microsoft/Azure-Analytics-and-AI-Engagement/blob/e1a37c335105d679096fc9c780b03c46cf4ab625/retail/artifacts/amlnotebooks/Config.py,47,17
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric2.0/fabric/Readme-shell.md,39,11
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric/fabric,38,5
/microsoft/Azure-Analytics-and-AI-Engagement/tree/publicfinance/fintaxdemo/artifacts/reports,36,2
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric/fabric/artifacts/reports,32,3
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/Manufacturing,31,8
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/microsoft/Azure-Analytics-and-AI-Engagement,29,8
