url_path,views_total,views_unique
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric/fabric/Readme-shell.md,203,69
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric2.0/fabric/Readme-shell.md,132,39
/microsoft/Azure-Analytics-and-AI-Engagement,101,56
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric2.0/fabric,69,14
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/microsoft/Azure-Analytics-and-AI-Engagement,43,11
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric2.0/fabric/artifacts,41,8
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric2.0,37,22
/microsoft/Azure-Analytics-and-AI-Engagement/blob/healthcare2/healthcare2/Readme-shell.md,37,13
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric/fabric,35,11
/microsoft/Azure-Analytics-and-AI-Engagement/blob/ignite-lab/ignite/Readme-Shell.md,34,13
