url_path,views_total,views_unique
/microsoft/Azure-Analytics-and-AI-Engagement,134,77
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric2.0/fabric/Readme-shell.md,100,29
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric/fabric/Readme-shell.md,48,23
/microsoft/Azure-Analytics-and-AI-Engagement/blob/main/README.md,38,23
/microsoft/Azure-Analytics-and-AI-Engagement/tree/publicfinance/fintaxdemo/artifacts/reports,33,5
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/microsoft/Azure-Analytics-and-AI-Engagement,30,11
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric2.0/fabric/fabricSetup.ps1,27,8
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric2.0/fabric,23,9
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric2.0,18,7
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/Manufacturing,17,7
