url_path,views_total,views_unique
/microsoft/Azure-Analytics-and-AI-Engagement,123,79
/microsoft/Azure-Analytics-and-AI-Engagement/blob/main/README.md,74,51
/microsoft/Azure-Analytics-and-AI-Engagement/tree/ignite-lab-2024,62,39
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric2.0/fabric/Readme-shell.md,36,18
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric/fabric/Readme-shell.md,26,15
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric2.0/fabric,21,13
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric2.0/fabric/artifacts,20,8
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/microsoft/Azure-Analytics-and-AI-Engagement,16,14
/microsoft/Azure-Analytics-and-AI-Engagement/tree/ignite-preday-2024,12,6
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric2.0/fabric/artifacts/binaries,12,5
