url_path,views_total,views_unique
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric/fabric/Readme-shell.md,155,35
/microsoft/Azure-Analytics-and-AI-Engagement,48,34
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric2.0/fabric/Readme-shell.md,41,9
/microsoft/Azure-Analytics-and-AI-Engagement/blob/main/Manufacturing/Readme-shell.md,34,13
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/Manufacturing,32,7
/microsoft/Azure-Analytics-and-AI-Engagement/blob/ignite-lab/ignite/Readme-Shell.md,30,13
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/microsoft/Azure-Analytics-and-AI-Engagement,29,12
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric/fabric/fabricSetup.ps1,21,9
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/Manufacturing/automation,21,5
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/HealthCare,18,7
