url_path,views_total,views_unique
/microsoft/Azure-Analytics-and-AI-Engagement,93,56
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric/fabric/Readme-shell.md,50,25
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric2.0/fabric/Readme-shell.md,44,26
/microsoft/Azure-Analytics-and-AI-Engagement/blob/healthcare2/healthcare2/Readme-shell.md,20,13
/microsoft/Azure-Analytics-and-AI-Engagement/blob/main/README.md,16,10
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/CDP-Retail,16,9
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric,16,7
/microsoft/Azure-Analytics-and-AI-Engagement/tree/sustainability2.0/sustainability,14,3
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric2.0,13,9
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/Manufacturing,13,8
