url_path,views_total,views_unique
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric/fabric/Readme-shell.md,101,26
/microsoft/Azure-Analytics-and-AI-Engagement,63,36
/microsoft/Azure-Analytics-and-AI-Engagement/blob/ignite-lab/ignite/Readme-Shell.md,52,18
/microsoft/Azure-Analytics-and-AI-Engagement/tree/publicfinance/fintaxdemo/artifacts/reports,43,2
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main,27,8
/microsoft/Azure-Analytics-and-AI-Engagement/blob/e1a37c335105d679096fc9c780b03c46cf4ab625/retail/artifacts/amlnotebooks/Config.py,26,10
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/microsoft/Azure-Analytics-and-AI-Engagement,20,6
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric2.0/fabric,20,3
/microsoft/Azure-Analytics-and-AI-Engagement/blob/055ae9f6e949f2ac4ef2ebef39c1f23a2cbb38e5/fintaxdemo/artifacts/binaries/funcapp-qna-fintax.zip,18,7
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric2.0/fabric/Readme-shell.md,18,6
