url_path,views_total,views_unique
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric/fabric/Readme-shell.md,111,27
/microsoft/Azure-Analytics-and-AI-Engagement,104,63
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric2.0/fabric/Readme-shell.md,96,42
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric2.0/fabric,36,11
/microsoft/Azure-Analytics-and-AI-Engagement/blob/main/CDP-Retail/artifacts/environment-setup/notebooks/1%20Products%20Recommendation.ipynb,27,4
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric/fabric/fabricSetup.ps1,26,8
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/CDP-Retail,24,16
/microsoft/Azure-Analytics-and-AI-Engagement/blob/main/CDP-Retail/Before-Starting.md,23,15
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/microsoft/Azure-Analytics-and-AI-Engagement,23,13
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric2.0,20,9
