url_path,views_total,views_unique
/microsoft/Azure-Analytics-and-AI-Engagement,111,66
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric2.0/fabric/Readme-shell.md,111,42
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric/fabric/Readme-shell.md,95,27
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric2.0/fabric,44,12
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric2.0/fabric/fabricSetup.ps1,27,9
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/microsoft/Azure-Analytics-and-AI-Engagement,26,15
/microsoft/Azure-Analytics-and-AI-Engagement/blob/main/CDP-Retail/artifacts/environment-setup/notebooks/1%20Products%20Recommendation.ipynb,26,4
/microsoft/Azure-Analytics-and-AI-Engagement/tree/build-lab-2024/build24,26,3
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric2.0,23,9
/microsoft/Azure-Analytics-and-AI-Engagement/blob/main/CDP-Retail/Before-Starting.md,21,12
