url_path,views_total,views_unique
/microsoft/Azure-Analytics-and-AI-Engagement,94,54
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric/fabric/Readme-shell.md,61,32
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric2.0/fabric/Readme-shell.md,41,19
/microsoft/Azure-Analytics-and-AI-Engagement/blob/main/README.md,20,13
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric,20,10
/microsoft/Azure-Analytics-and-AI-Engagement/blob/healthcare2/healthcare2/Readme-shell.md,18,11
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/CDP-Retail,18,11
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/microsoft/Azure-Analytics-and-AI-Engagement,15,9
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric/fabric,15,8
/microsoft/Azure-Analytics-and-AI-Engagement/tree/sustainability2.0/sustainability,14,3
