time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-20 00:00:00+00:00,3.0,3.0,43,7
2024-09-21 00:00:00+00:00,1.0,1.0,4,2
2024-09-22 00:00:00+00:00,2.0,2.0,23,7
2024-09-23 00:00:00+00:00,2.0,2.0,36,10
2024-09-24 00:00:00+00:00,2.0,2.0,112,16
2024-09-25 00:00:00+00:00,3.0,3.0,145,18
2024-09-26 00:00:00+00:00,2.0,2.0,31,13
2024-09-27 00:00:00+00:00,3.0,3.0,50,9
2024-09-28 00:00:00+00:00,8.0,5.0,68,6
2024-09-29 00:00:00+00:00,2.0,2.0,14,7
2024-09-30 00:00:00+00:00,2.0,2.0,127,21
2024-10-01 00:00:00+00:00,5.0,4.0,130,23
2024-10-02 00:00:00+00:00,4.0,3.0,54,21
2024-10-03 00:00:00+00:00,,,76,18
