url_path,views_total,views_unique
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric2.0/fabric/Readme-shell.md,99,45
/microsoft/Azure-Analytics-and-AI-Engagement,85,56
/microsoft/Azure-Analytics-and-AI-Engagement/blob/main/Manufacturing/Readme-shell.md,37,11
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric/fabric/Readme-shell.md,33,19
/microsoft/Azure-Analytics-and-AI-Engagement/blob/main/README.md,20,12
/microsoft/Azure-Analytics-and-AI-Engagement/blob/healthcare2/healthcare2/Readme-shell.md,18,14
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/microsoft/Azure-Analytics-and-AI-Engagement,17,13
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric2.0,15,9
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/Manufacturing,15,8
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main,14,4
