url_path,views_total,views_unique
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric/fabric/Readme-shell.md,185,61
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric2.0/fabric/Readme-shell.md,131,18
/microsoft/Azure-Analytics-and-AI-Engagement,128,58
/microsoft/Azure-Analytics-and-AI-Engagement/blob/ignite-lab/ignite/Readme-Shell.md,52,16
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/Manufacturing/automation/artifacts/copyCV,40,5
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main,36,10
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/traffic,36,6
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric2.0/fabric,34,7
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/.github/workflows,30,4
/microsoft/Azure-Analytics-and-AI-Engagement/actions/workflows/github-clone-stats.yml,30,2
