url_path,views_total,views_unique
/microsoft/Azure-Analytics-and-AI-Engagement,85,46
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric/fabric/Readme-shell.md,65,19
/microsoft/Azure-Analytics-and-AI-Engagement/blob/build-lab-2024/build24/Setup-instructions.md,55,5
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric2.0/fabric/Readme-shell.md,54,16
/microsoft/Azure-Analytics-and-AI-Engagement/blob/build-lab-2024/build24/Readme-Shell.md,44,4
/microsoft/Azure-Analytics-and-AI-Engagement/blob/healthcare2/healthcare2/Readme-shell.md,43,6
/microsoft/Azure-Analytics-and-AI-Engagement/blob/sustainability2.0/sustainability/Readme-Shell.md,36,5
/microsoft/Azure-Analytics-and-AI-Engagement/tree/build-lab-2024/build24,29,3
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric2.0/fabric,28,6
/microsoft/Azure-Analytics-and-AI-Engagement/blob/main/Manufacturing/Readme-shell.md,27,8
