time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-06 00:00:00+00:00,18.0,13.0,143,19
2024-05-07 00:00:00+00:00,7.0,6.0,84,24
2024-05-08 00:00:00+00:00,4.0,4.0,120,19
2024-05-09 00:00:00+00:00,12.0,10.0,115,15
2024-05-10 00:00:00+00:00,14.0,8.0,247,15
2024-05-11 00:00:00+00:00,4.0,3.0,12,4
2024-05-12 00:00:00+00:00,12.0,6.0,12,4
2024-05-13 00:00:00+00:00,11.0,7.0,53,14
2024-05-14 00:00:00+00:00,5.0,4.0,128,25
2024-05-15 00:00:00+00:00,10.0,6.0,190,27
2024-05-16 00:00:00+00:00,6.0,5.0,20,10
2024-05-17 00:00:00+00:00,11.0,6.0,23,12
2024-05-18 00:00:00+00:00,6.0,5.0,27,4
2024-05-19 00:00:00+00:00,,,7,5
