time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-06 00:00:00+00:00,3.0,3.0,79,29
2024-11-07 00:00:00+00:00,4.0,4.0,90,27
2024-11-08 00:00:00+00:00,2.0,2.0,48,17
2024-11-09 00:00:00+00:00,4.0,2.0,4,4
2024-11-10 00:00:00+00:00,1.0,1.0,2,2
2024-11-11 00:00:00+00:00,1.0,1.0,49,19
2024-11-12 00:00:00+00:00,3.0,2.0,43,14
2024-11-13 00:00:00+00:00,3.0,3.0,86,18
2024-11-14 00:00:00+00:00,1.0,1.0,140,31
2024-11-15 00:00:00+00:00,4.0,4.0,138,16
2024-11-16 00:00:00+00:00,1.0,1.0,11,6
2024-11-17 00:00:00+00:00,1.0,1.0,10,10
2024-11-18 00:00:00+00:00,2.0,2.0,137,59
2024-11-19 00:00:00+00:00,,,164,35
