url_path,views_total,views_unique
/microsoft/Azure-Analytics-and-AI-Engagement,105,62
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric2.0/fabric/Readme-shell.md,75,30
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric/fabric/Readme-shell.md,44,25
/microsoft/Azure-Analytics-and-AI-Engagement/issues,26,5
/microsoft/Azure-Analytics-and-AI-Engagement/blob/main/README.md,23,16
/microsoft/Azure-Analytics-and-AI-Engagement/tree/healthcare2/healthcare2,21,1
/microsoft/Azure-Analytics-and-AI-Engagement/blob/ignite-lab-2024/lab24/Readme-Shell.md,17,8
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric/fabric,16,7
/microsoft/Azure-Analytics-and-AI-Engagement/blob/healthcare2/healthcare2/Readme-shell.md,16,4
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/microsoft/Azure-Analytics-and-AI-Engagement,14,9
