url_path,views_total,views_unique
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric/fabric/Readme-shell.md,113,36
/microsoft/Azure-Analytics-and-AI-Engagement,78,40
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric2.0/fabric/Readme-shell.md,57,20
/microsoft/Azure-Analytics-and-AI-Engagement/blob/main/Manufacturing/Readme-shell.md,50,18
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric/fabric,36,10
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/Manufacturing,30,10
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main,29,11
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/microsoft/Azure-Analytics-and-AI-Engagement,28,9
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric2.0/fabric,28,6
/microsoft/Azure-Analytics-and-AI-Engagement/issues/117,25,22
