url_path,views_total,views_unique
/microsoft/Azure-Analytics-and-AI-Engagement,125,76
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric2.0/fabric/Readme-shell.md,109,42
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric/fabric/Readme-shell.md,27,16
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/microsoft/Azure-Analytics-and-AI-Engagement,20,12
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric2.0/fabric,17,9
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/HealthCare,16,12
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/Manufacturing,16,12
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric2.0/fabric/artifacts/warehousescripts,16,3
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric2.0/fabric/fabricSetup.ps1,14,7
/microsoft/Azure-Analytics-and-AI-Engagement/issues,14,6
