url_path,views_total,views_unique
/microsoft/Azure-Analytics-and-AI-Engagement,104,58
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric2.0/fabric/Readme-shell.md,62,27
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric/fabric/Readme-shell.md,59,32
/microsoft/Azure-Analytics-and-AI-Engagement/issues,29,6
/microsoft/Azure-Analytics-and-AI-Engagement/blob/main/README.md,25,16
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric/fabric,20,10
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/CDP-Retail,18,11
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric,17,10
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/microsoft/Azure-Analytics-and-AI-Engagement,15,8
/microsoft/Azure-Analytics-and-AI-Engagement/tree/sustainability2.0/sustainability,15,2
