url_path,views_total,views_unique
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric/fabric/Readme-shell.md,171,38
/microsoft/Azure-Analytics-and-AI-Engagement/blob/ignite-lab/ignite/Readme-Shell.md,55,22
/microsoft/Azure-Analytics-and-AI-Engagement,51,35
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/Manufacturing,43,10
/microsoft/Azure-Analytics-and-AI-Engagement/blob/main/Manufacturing/Readme-shell.md,36,13
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric2.0/fabric/Readme-shell.md,36,8
/microsoft/Azure-Analytics-and-AI-Engagement/tree/publicfinance/fintaxdemo/artifacts/reports,34,2
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/microsoft/Azure-Analytics-and-AI-Engagement,29,10
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric/fabric/artifacts/reports,28,5
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric/fabric,26,7
