url_path,views_total,views_unique
/microsoft/Azure-Analytics-and-AI-Engagement,117,70
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric2.0/fabric/Readme-shell.md,97,37
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric/fabric/Readme-shell.md,33,20
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/microsoft/Azure-Analytics-and-AI-Engagement,21,11
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric2.0/fabric,20,11
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/CDP-Retail,19,12
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/HealthCare,16,12
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/Manufacturing,16,12
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric2.0/fabric/fabricSetup.ps1,16,7
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric2.0/fabric/artifacts/warehousescripts,16,3
