url_path,views_total,views_unique
/microsoft/Azure-Analytics-and-AI-Engagement/blob/ignite-lab/ignite/Readme-Shell.md,180,71
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric/fabric/Readme-shell.md,177,35
/microsoft/Azure-Analytics-and-AI-Engagement,105,73
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric/fabric,48,7
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric2.0/fabric/Readme-shell.md,38,10
/microsoft/Azure-Analytics-and-AI-Engagement/tree/publicfinance/fintaxdemo/artifacts/reports,36,2
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/CDP-Retail,35,9
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/microsoft/Azure-Analytics-and-AI-Engagement,34,10
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric/fabric/artifacts/reports,34,4
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/CDP-Retail/artifacts/environment-setup,30,4
