url_path,views_total,views_unique
/microsoft/Azure-Analytics-and-AI-Engagement,95,62
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric/fabric/Readme-shell.md,80,25
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric2.0/fabric/Readme-shell.md,45,22
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/Manufacturing,22,12
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric2.0/fabric,22,8
/microsoft/Azure-Analytics-and-AI-Engagement/blob/main/CDP-Retail/artifacts/environment-setup/notebooks/1%20Products%20Recommendation.ipynb,22,3
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/CDP-Retail,19,12
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric/fabric/fabricSetup.ps1,17,7
/microsoft/Azure-Analytics-and-AI-Engagement/blob/main/Manufacturing/Readme-shell.md,15,11
/microsoft/Azure-Analytics-and-AI-Engagement/blob/retail2.0/retail/Readme-shell.md,15,9
