url_path,views_total,views_unique
/microsoft/Azure-Analytics-and-AI-Engagement,93,51
/microsoft/Azure-Analytics-and-AI-Engagement/blob/main/README.md,36,24
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric2.0/fabric/Readme-shell.md,26,11
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric/fabric/Readme-shell.md,24,17
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/microsoft/Azure-Analytics-and-AI-Engagement,15,9
/microsoft/Azure-Analytics-and-AI-Engagement/blob/build-lab-2024/build24/Setup-instructions.md,11,8
/microsoft/Azure-Analytics-and-AI-Engagement/issues/117,9,9
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/Manufacturing,9,7
/microsoft/Azure-Analytics-and-AI-Engagement/blob/main/Manufacturing/Readme-shell.md,8,7
/microsoft/Azure-Analytics-and-AI-Engagement/tree/sustainability2.0,8,5
