url_path,views_total,views_unique
/microsoft/Azure-Analytics-and-AI-Engagement,84,42
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric/fabric/Readme-shell.md,67,20
/microsoft/Azure-Analytics-and-AI-Engagement/blob/build-lab-2024/build24/Setup-instructions.md,47,5
/microsoft/Azure-Analytics-and-AI-Engagement/blob/microsoftfabric2.0/fabric/Readme-shell.md,44,13
/microsoft/Azure-Analytics-and-AI-Engagement/blob/ignite-lab/ignite/Readme-Shell.md,38,9
/microsoft/Azure-Analytics-and-AI-Engagement/blob/healthcare2/healthcare2/Readme-shell.md,33,3
/microsoft/Azure-Analytics-and-AI-Engagement/blob/build-lab-2024/build24/Readme-Shell.md,31,3
/microsoft/Azure-Analytics-and-AI-Engagement/tree/microsoftfabric2.0/fabric,28,6
/microsoft/Azure-Analytics-and-AI-Engagement/blob/retail2.0/retail/Readme-shell.md,28,4
/microsoft/Azure-Analytics-and-AI-Engagement/tree/main/HealthCare,27,7
